%time,field.header.seq,field.header.stamp,field.header.frame_id,field.radiation_type,field.field_of_view,field.min_range,field.max_range,field.range
1474475412307772419,190,1474475412313009499,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475412639797285,191,1474475412641101645,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475413052217620,192,1474475413061443607,dvl,0,0.0174532923847,0.5,75.0,0.0
1474475413504829793,193,1474475413513358578,dvl,0,0.0174532923847,0.5,75.0,3.47000002861
1474475413917670104,194,1474475413923437299,dvl,0,0.0174532923847,0.5,75.0,3.3599998951
1474475414321532208,195,1474475414328744559,dvl,0,0.0174532923847,0.5,75.0,3.40000009537
1474475414726301007,196,1474475414726131761,dvl,0,0.0174532923847,0.5,75.0,2.97000002861
1474475415038136971,197,1474475415046778414,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475415380946146,198,1474475415389094572,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475415704404817,199,1474475415707706981,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475416026330913,200,1474475416027210550,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475416348232122,201,1474475416350073650,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475416700318501,202,1474475416699379567,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475417022217800,203,1474475417030564347,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475417354655872,204,1474475417360574403,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475417706809478,205,1474475417709282490,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475418058792963,206,1474475418059082176,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475418400897294,207,1474475418408907095,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475418733409264,208,1474475418731262181,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475419075540565,209,1474475419079113519,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475419417762883,210,1474475419419233256,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475419749891746,211,1474475419758981468,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475420091895058,212,1474475420099172123,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475420434190087,213,1474475420439240999,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475420746298949,214,1474475420747293985,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475421068340996,215,1474475421070598448,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475421390463369,216,1474475421391582333,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475421702442463,217,1474475421710728337,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475422004458206,218,1474475422003234817,dvl,0,0.0174532923847,0.5,75.0,0.0
1474475422286127897,219,1474475422293956973,dvl,0,0.0174532923847,0.5,75.0,3.44000005722
1474475422587977995,220,1474475422585009817,dvl,0,0.0174532923847,0.5,75.0,3.47000002861
1474475422869736077,221,1474475422877086814,dvl,0,0.0174532923847,0.5,75.0,3.42000007629
1474475423201705361,222,1474475423200639104,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475423493695105,223,1474475423494172594,dvl,0,0.0174532923847,0.5,75.0,0.0
1474475423815784303,224,1474475423820491953,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475424138220877,225,1474475424140512251,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475424470277351,226,1474475424478862105,dvl,0,0.0174532923847,0.5,75.0,-1.0
1474475424812324292,227,1474475424818588871,dvl,0,0.0174532923847,0.5,75.0,-1.0
