%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1474475391677072518,359,1474475391680851936,sparus2,0.00837343441479,0.0433828825996,0.956011727105,0.289981704132,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0652824999803,-0.0481816756915,0.0888432305939,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.178683568898,-0.748587513094,-9.87796387155,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474475391777656429,360,1474475391778944969,sparus2,0.00966219879105,0.0385801474502,0.956931153149,0.287577784731,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.079845584416,-0.0499465903818,0.103243791314,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0852029895511,-0.666087798185,-9.8164693292,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474475391868180023,361,1474475391875571966,sparus2,0.0102478050736,0.0340083564158,0.957896865892,0.284907017286,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0800101476397,-0.034931560841,0.108829035927,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.028540529536,-0.566708159703,-9.78570838731,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474475391968799042,362,1474475391973222017,sparus2,0.00947894273478,0.0300303162947,0.958761539796,0.282461748838,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0742603826166,-0.00276138914312,0.103276895234,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0202383608729,-0.465449805414,-9.77050588322,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474475392069381684,363,1474475392075263977,sparus2,0.00717804908944,0.0280571203361,0.959518801058,0.280151644697,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0480762829789,0.03270858965,0.104542276145,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.10153653978,-0.533066817,-9.80795439227,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474475392169973058,364,1474475392172971963,sparus2,0.00370261907162,0.0277401851313,0.960181333275,0.277972264751,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0247089538664,0.0691019334988,0.10409474459,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.119180702078,-0.504639823528,-9.82327328873,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474475392270590317,365,1474475392271363973,sparus2,0.000125761604063,0.0283472425691,0.960664927731,0.276259505992,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.00767123956298,0.0798175270479,0.0890719965173,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.101454062586,-0.500792406162,-9.78431902056,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474475392371162413,366,1474475392373366117,sparus2,-0.00232863172434,0.0296887235155,0.961002141119,0.274932795305,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.00990526228689,0.0623596007065,0.0767114585591,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.105494355355,-0.556236877268,-9.71380298216,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474475392461705651,367,1474475392471142053,sparus2,-0.00314824897974,0.0313757306017,0.960963584215,0.27487204636,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0278296333493,0.0225795310767,0.0628204835433,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.346114519189,-0.554886912555,-9.64709992488,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474475392562304044,368,1474475392570825099,sparus2,-0.00194687077696,0.0325258266514,0.96105736365,0.274421252949,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0355715658451,-0.0182739643205,0.0624040848931,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.291923742189,-0.463017319498,-9.65555333233,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474475392662977609,369,1474475392669783115,sparus2,0.000835119136874,0.0336965262165,0.961313674717,0.273385927763,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0453705132979,-0.0526825570625,0.0769410984175,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.338667408599,-0.484137939935,-9.73331813487,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474475392763523106,370,1474475392767827987,sparus2,0.00387605361079,0.0355313929501,0.961961483441,0.270836852551,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0649663776125,-0.0532391238602,0.101492638091,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.304373294246,-0.435971323172,-9.82004281399,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
