%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1474475486554508064,1298,1474475486637691554,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475487508310911,1299,1474475487596182663,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475488500214326,1300,1474475488586617339,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475489538836347,1301,1474475489630257857,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475490553948196,1302,1474475490643602083,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475491557506449,1303,1474475491643752744,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475492501155508,1304,1474475492592570395,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475493498477237,1305,1474475493581167009,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475494501602721,1306,1474475494583045211,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475495502129263,1307,1474475495585277135,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475496534035280,1308,1474475496610470932,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475497548656385,1309,1474475497636550815,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475498513315241,1310,1474475498599947628,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475499539273669,1311,1474475499629069929,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475500505945909,1312,1474475500591665693,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475501497093191,1313,1474475501585608650,/gps,1,1,39.7178383333,2.58665833333,43.7,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475502501289379,1314,1474475502592180729,/gps,1,1,39.7178383333,2.58665833333,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475503548603157,1315,1474475503640049608,/gps,1,1,39.7178383333,2.58665833333,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475504552958891,1316,1474475504638739178,/gps,1,1,39.7178383333,2.58665833333,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475505558926656,1317,1474475505643884798,/gps,1,1,39.7178383333,2.58665833333,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475506544857189,1318,1474475506636715402,/gps,1,1,39.7178383333,2.58665833333,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475507556514834,1319,1474475507648296728,/gps,1,1,39.7178383333,2.58665833333,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475508558803351,1320,1474475508649445310,/gps,1,1,39.7178383333,2.58665833333,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475509510550124,1321,1474475509602305933,/gps,1,1,39.7178383333,2.58665833333,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475510555706040,1322,1474475510642358663,/gps,1,1,39.7178383333,2.58665833333,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475511557037035,1323,1474475511644388270,/gps,1,1,39.7178383333,2.58665833333,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475512555449603,1324,1474475512639862239,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475513494996624,1325,1474475513588441160,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475514502669476,1326,1474475514584340606,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475515494954160,1327,1474475515585861764,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475516504166852,1328,1474475516585320116,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475517507262917,1329,1474475517595752616,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475518538182298,1330,1474475518629731037,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475519486708773,1331,1474475519577540572,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475520542903953,1332,1474475520633562990,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475521488439651,1333,1474475521583000075,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475522510228958,1334,1474475522600507883,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475523507063103,1335,1474475523589694096,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475524563069338,1336,1474475524653162899,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475525546855790,1337,1474475525630074680,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475526537210597,1338,1474475526625998709,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475527501442898,1339,1474475527593859101,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475528555450021,1340,1474475528642695032,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475529497347206,1341,1474475529588553904,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475530534219776,1342,1474475530626061410,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475531536366353,1343,1474475531626351715,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475532543822064,1344,1474475532636388035,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475533557698868,1345,1474475533649179044,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475534544158873,1346,1474475534634512886,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475535506791000,1347,1474475535599864216,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475536489399699,1348,1474475536581734232,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475537495816692,1349,1474475537583314044,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475538533200181,1350,1474475538630691441,/gps,1,1,39.7178383333,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475539555524655,1351,1474475539646036174,/gps,1,1,39.7178391667,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475540488911241,1352,1474475540581128726,/gps,1,1,39.71784,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475541547356836,1353,1474475541640100152,/gps,1,1,39.71784,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475542491358145,1354,1474475542585626918,/gps,1,1,39.71784,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475543485802794,1355,1474475543580386389,/gps,1,1,39.71784,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475544501195876,1356,1474475544594727406,/gps,1,1,39.71784,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
1474475545542492611,1357,1474475545631949845,/gps,1,1,39.71784,2.58665666667,43.6,0.7225,0.0,0.0,0.0,0.7225,0.0,0.0,0.0,2.89,1
