%time,field.header.seq,field.header.stamp,field.header.frame_id,field.MX,field.MY,field.MZ,field.GX,field.GY,field.GZ,field.AX,field.AY,field.AZ
1474475566298673003,2299,1474475566203382036,imu,-0.009,0.3916,0.1773,-0.0223402144255,-0.0178023583703,0.00558505360638,-0.76884136,-10.12830812,1.569064
1474475566401424760,2300,1474475566301171881,imu,-0.0052,0.3918,0.1807,-0.0178023583703,0.00488692190558,0.0198967534727,-1.03558224,-10.96775736,1.85934084
1474475566491920810,2301,1474475566399590145,imu,-0.0077,0.389,0.1751,-0.0198967534727,-0.0314159265359,0.0261799387799,-2.33790536,-9.48499188,-2.2751428
1474475566592651811,2302,1474475566501722294,imu,-0.0093,0.3874,0.1805,-0.0286233997327,-0.00820304748437,0.0275762021815,-0.94928372,-9.54775444,1.54552804
1474475566693457478,2303,1474475566599644550,imu,-0.006,0.3896,0.1809,-0.0186750229963,-0.013962634016,0.0394444410951,-0.8237586,-9.8851032,1.31016844
1474475566784087517,2304,1474475566697440331,imu,-0.0042,0.387,0.1822,-0.0223402144255,-0.00383972435439,0.0408407044967,-1.58475464,-10.198916,1.46707484
1474475566889079157,2305,1474475566799850669,imu,-0.0077,0.3858,0.1809,-0.0178023583703,0.0,0.0331612557879,-0.77668668,-9.6889702,0.89436648
1474475566991827310,2306,1474475566897495924,imu,-0.0036,0.3868,0.1823,-0.0169296937443,-0.00174532925199,0.0298451302091,-0.83944924,-9.99493768,1.16110736
1474475567094487727,2307,1474475566995256125,imu,-0.0044,0.3857,0.1848,-0.0186750229963,0.0,0.0118682389136,-1.1375714,-9.68112488,1.07480884
1474475567197080110,2308,1474475567093529544,imu,-0.0048,0.3857,0.1868,-0.0153588974176,-0.00401425727959,0.000349065850399,-0.53348176,-9.79095936,1.12188076
1474475567287634777,2309,1474475567196161858,imu,-0.0056,0.3866,0.1856,-0.00907571211037,-0.000872664625997,-0.00558505360638,-0.91005712,-9.70466084,0.80022264
1474475567391368988,2310,1474475567293109370,imu,-0.0056,0.3862,0.1879,-0.00593411945678,-0.00314159265359,-0.0181514242207,-0.49425516,-9.79880468,1.05127288
1474475567486221071,2311,1474475567390831322,imu,-0.0063,0.3853,0.1876,0.000872664625997,-0.013962634016,-0.0230383461263,-0.98851032,-9.71250616,1.176798
1474475567586961371,2312,1474475567493669091,imu,-0.0057,0.3868,0.1849,0.00593411945678,-0.0132645023152,-0.0258308729295,-1.02773692,-9.82234064,1.10619012
1474475567683348183,2313,1474475567591969654,imu,-0.005,0.3875,0.1845,0.00733038285838,-0.0212930168743,-0.0181514242207,-0.588399,-9.4536106,0.81591328
1474475567787248253,2314,1474475567688803545,imu,-0.0049,0.3886,0.1849,0.0157079632679,-0.0174532925199,-0.00925024503557,-1.03558224,-9.65758892,0.88652116
1474475567887924987,2315,1474475567791588615,imu,-0.0023,0.3889,0.1824,0.0195476876223,-0.0216420827247,-0.00453785605519,-0.97281968,-9.71250616,1.07480884
1474475567988538811,2316,1474475567888704139,imu,-0.003,0.3898,0.1832,0.0233874119767,-0.0282743338823,-0.00628318530718,-0.38442068,-9.5320638,0.54132708
1474475568079107239,2317,1474475567986122024,imu,0.0001,0.3908,0.1804,0.0237364778271,-0.0207694180987,-0.00907571211037,-0.72961476,-9.79880468,0.51779112
1474475568182584843,2318,1474475568083471751,imu,-0.0018,0.3917,0.1804,0.0293215314335,-0.0153588974176,-0.0178023583703,-1.2944778,-10.0420096,0.6276256
1474475568276558535,2319,1474475568186289437,imu,-0.0033,0.3903,0.18,0.0293215314335,-0.0195476876223,-0.0146607657168,-1.24740588,-9.91648448,1.53768272
1474475568387220899,2320,1474475568284136657,imu,-0.0032,0.3916,0.1791,0.0356047167407,-0.0258308729295,-0.0115191730632,-0.36873004,-9.75957808,1.7259704
1474475568481048348,2321,1474475568381822453,imu,-0.0033,0.3903,0.1792,0.0261799387799,-0.012217304764,-0.00279252680319,-0.83944924,-9.39084804,1.61613592
1474475568575976764,2322,1474475568484564325,imu,-0.0019,0.3943,0.1757,0.0268780704807,-0.0183259571459,0.0125663706144,-1.10619012,-9.6889702,1.18464332
1474475568676551693,2323,1474475568581939860,imu,-0.0024,0.3927,0.1755,0.0265290046303,-0.0157079632679,0.013962634016,-0.67469752,-9.75957808,1.59259996
1474475568777149298,2324,1474475568679461133,imu,-0.0034,0.3918,0.1756,0.0258308729295,-0.0132645023152,0.0200712863979,-1.10619012,-9.69681552,1.34154972
1474475568879491547,2325,1474475568777315794,imu,-0.0042,0.3922,0.1755,0.0216420827247,-0.0186750229963,0.0261799387799,-0.61978028,-9.77526872,1.63182656
1474475568971676474,2326,1474475568882780092,imu,-0.003,0.3917,0.1751,0.0207694180987,-0.0183259571459,0.0136135681656,-1.08265416,-9.94786576,1.51414676
1474475569072250790,2327,1474475568978787464,imu,-0.0024,0.3911,0.1747,0.014835298642,-0.0153588974176,0.0132645023152,-0.5099458,-9.7281968,1.66320784
1474475569172800261,2328,1474475569075261575,imu,-0.0001,0.393,0.1738,0.0178023583703,-0.0178023583703,0.0136135681656,-0.53348176,-9.66543424,1.6867438
1474475569273508554,2329,1474475569177859601,imu,0.0006,0.3933,0.1743,0.0146607657168,-0.0219911485751,0.00872664625997,-1.02773692,-9.6889702,1.6082906
1474475569364047230,2330,1474475569275919320,imu,-0.0001,0.3941,0.1735,0.012217304764,-0.0216420827247,0.000698131700798,-0.54132708,-9.69681552,1.62398124
1474475569467717650,2331,1474475569373537180,imu,0.0011,0.3924,0.1737,0.0143116998664,-0.0191986217719,-0.00401425727959,-0.48640984,-9.58698104,1.89856744
1474475569568299708,2332,1474475569470701080,imu,0.0007,0.3927,0.1723,0.0164060949687,-0.0115191730632,-0.0108210413624,-0.83160392,-9.52421848,1.77304232
1474475569668882759,2333,1474475569573238646,imu,0.0014,0.3929,0.1736,0.0129154364648,-0.0174532925199,-0.00872664625997,-0.67469752,-9.6497436,1.6475172
1474475569761832150,2334,1474475569670715457,imu,-0.0002,0.3918,0.1738,0.00628318530718,-0.012217304764,-0.0115191730632,-0.8237586,-9.56344508,1.56121868
1474475569866095617,2335,1474475569768614576,imu,0.0005,0.394,0.1714,0.00349065850399,-0.0129154364648,-0.0195476876223,-0.64331624,-9.59482636,1.569064
1474475569966824030,2336,1474475569870863060,imu,0.0071,0.3974,0.1688,-0.000349065850399,-0.00802851455917,-0.0356047167407,-0.07060788,-9.6497436,1.89856744
1474475570058008277,2337,1474475569968644131,imu,0.006,0.401,0.1671,0.0125663706144,0.00314159265359,-0.0581194640914,-2.01624724,-9.58698104,1.4906108
1474475570160678349,2338,1474475570066055622,imu,0.0013,0.3962,0.1684,0.00314159265359,-0.00698131700798,-0.0446804288511,0.09414384,-9.56344508,1.2160246
1474475570261217375,2339,1474475570163359328,imu,0.0015,0.3954,0.168,-0.00593411945678,0.000349065850399,-0.0436332312999,-0.9414384,-9.67327956,1.4906108
1474475570361848845,2340,1474475570265982505,imu,-0.0003,0.3961,0.1684,-0.00977384381117,0.00558505360638,-0.0310668606855,-0.53348176,-9.58698104,2.4712758
1474475570452592231,2341,1474475570363646842,imu,-0.0007,0.3968,0.1692,-0.0207694180987,-0.00191986217719,-0.0279252680319,-0.42364728,-9.6497436,1.02773692
1474475570563229632,2342,1474475570461108792,imu,-0.0038,0.3942,0.1692,-0.0275762021815,-0.000698131700798,-0.00628318530718,-0.36873004,-9.79095936,1.4121576
1474475570653799780,2343,1474475570563715329,imu,-0.0025,0.3947,0.1705,-0.0268780704807,0.00279252680319,0.0178023583703,-0.588399,-9.98709236,1.18464332
1474475570757667575,2344,1474475570661787440,imu,-0.0003,0.394,0.172,-0.0415388361975,-0.000698131700798,0.0298451302091,-0.16475172,-9.70466084,0.69038816
1474475570858465436,2345,1474475570758961881,imu,-0.0027,0.3915,0.1748,-0.0429350995991,0.00506145483078,0.0387463093943,-0.77668668,-9.68112488,1.12972608
1474475570959619803,2346,1474475570861393789,imu,-0.0035,0.391,0.1814,-0.0511381470834,-0.00244346095279,0.0485201532054,-1.05127288,-9.74388744,1.04342756
1474475571050264307,2347,1474475570960375435,imu,-0.0019,0.3898,0.1818,-0.0628318530718,-0.00593411945678,0.051661745859,-1.38077632,-9.79880468,1.38077632
1474475571146379694,2348,1474475571058736489,imu,0.0002,0.3885,0.1838,-0.0738274273594,-0.000698131700798,0.0261799387799,-1.10619012,-9.8851032,0.83944924
1474475571248500253,2349,1474475571154782803,imu,-0.003,0.3872,0.1867,-0.073478361509,-0.0013962634016,0.0178023583703,-0.98851032,-9.9635564,1.12972608
1474475571352355709,2350,1474475571257668840,imu,-0.0013,0.387,0.189,-0.0680678408278,-0.00244346095279,0.0279252680319,-0.69038816,-9.91648448,1.02773692
1474475571453203392,2351,1474475571355191530,imu,-0.0007,0.3856,0.1923,-0.0720820981074,0.0,0.0143116998664,-0.65900688,-9.57913572,0.63547092
1474475571553979342,2352,1474475571453081959,imu,0.0052,0.3895,0.1914,-0.0774926187885,0.00244346095279,0.0013962634016,-0.784532,-9.85372192,0.81591328
1474475571647401146,2353,1474475571555288106,imu,-0.0026,0.381,0.1993,-0.074351026135,-0.00663225115758,-0.00506145483078,-0.76099604,-9.67327956,0.980665
1474475571748101272,2354,1474475571652787812,imu,-0.0024,0.3783,0.2045,-0.0680678408278,-0.00698131700798,-0.014835298642,-0.8237586,-9.94002044,0.73746008
1474475571838639697,2355,1474475571750427678,imu,-0.0023,0.3781,0.2051,-0.0747000919854,-0.00802851455917,-0.0324631240871,-0.8237586,-9.91648448,0.57270836
1474475571949282063,2356,1474475571848156376,imu,-0.0031,0.3762,0.2083,-0.0701622359302,-0.00698131700798,-0.0432841654495,-0.65900688,-9.83803128,0.67469752
1474475572039827266,2357,1474475571950419459,imu,-0.0057,0.3727,0.2135,-0.074351026135,-0.0164060949687,-0.0504400153826,-0.60408964,-9.97924704,0.6668522
1474475572140613278,2358,1474475572048020443,imu,-0.0076,0.3715,0.2139,-0.069115038379,-0.0195476876223,-0.0677187749774,-0.61978028,-9.85372192,0.58055368
1474475572241343801,2359,1474475572145554672,imu,-0.0055,0.3712,0.22,-0.0649262481742,-0.0169296937443,-0.0380481776935,-0.56486304,-9.8851032,0.50210048
1474475572344923838,2360,1474475572248442204,imu,-0.0056,0.3678,0.2241,-0.0548033385126,-0.0324631240871,-0.0310668606855,-0.57270836,-9.97140172,0.65116156
1474475572437718703,2361,1474475572345648003,imu,-0.0088,0.3673,0.224,-0.0436332312999,-0.0383972435439,-0.0153588974176,-0.61978028,-9.90863916,0.71392412
1474475572540658059,2362,1474475572443147933,imu,-0.0088,0.3667,0.2264,-0.0368264472171,-0.0436332312999,-0.00698131700798,-0.41580196,-9.85372192,0.60408964
1474475572641256122,2363,1474475572540752726,imu,-0.0075,0.3673,0.2275,-0.0223402144255,-0.0485201532054,0.00977384381117,-0.61978028,-9.81449532,0.63547092
1474475572737301677,2364,1474475572643639750,imu,-0.0069,0.3657,0.2298,-0.00977384381117,-0.0511381470834,0.0183259571459,-0.41580196,-9.9243298,0.81591328
1474475572837916539,2365,1474475572740667159,imu,-0.0051,0.366,0.2301,-0.00191986217719,-0.0478220215046,0.0340339204139,-0.63547092,-9.85372192,0.58055368
1474475572940608613,2366,1474475572838275665,imu,-0.0024,0.3664,0.2307,0.00628318530718,-0.0408407044967,0.0397935069455,-0.56486304,-9.99493768,0.69038816
1474475573031148005,2367,1474475572940773762,imu,0.0004,0.3679,0.23,0.00977384381117,-0.0417133691227,0.0607374579694,-0.76884136,-9.91648448,0.5099458
1474475573136479735,2368,1474475573038569281,imu,0.0032,0.368,0.2297,0.0183259571459,-0.0352556508903,0.0598647933434,-0.60408964,-9.61836232,0.5491724
1474475573227059072,2369,1474475573137295221,imu,0.0061,0.3686,0.2301,0.0183259571459,-0.0207694180987,0.0471238898038,-0.63547092,-9.8851032,0.52563644
1474475573332066676,2370,1474475573233706069,imu,0.0072,0.3698,0.2297,0.0226892802759,-0.0181514242207,0.0390953752447,-0.72961476,-9.69681552,0.36873004
1474475573432604554,2371,1474475573336007796,imu,0.0103,0.3708,0.2283,0.0198967534727,-0.00767944870878,0.0450294947015,-0.80022264,-9.83803128,0.37657536
1474475573528451428,2372,1474475573433726501,imu,0.0112,0.3723,0.2284,0.0223402144255,-0.00191986217719,0.0244346095279,-0.8237586,-9.85372192,0.58055368
1474475573629057927,2373,1474475573531588287,imu,0.0122,0.3736,0.2251,0.0240855436775,0.00558505360638,0.0216420827247,-0.47856452,-9.7674234,0.51779112
1474475573729648945,2374,1474475573633940281,imu,0.0131,0.3735,0.2268,0.0207694180987,0.00628318530718,0.00663225115758,-0.65116156,-10.11261748,0.55701772
1474475573821668626,2375,1474475573731854221,imu,0.0142,0.3745,0.2254,0.0186750229963,0.00279252680319,0.00349065850399,-0.94928372,-9.62620764,0.37657536
1474475573922824055,2376,1474475573829322423,imu,0.0136,0.3754,0.2245,0.0146607657168,0.00558505360638,-0.0013962634016,-0.81591328,-9.43007464,0.67469752
1474475574029196670,2377,1474475573931550657,imu,0.0135,0.3749,0.2234,0.0125663706144,-0.0013962634016,-0.0143116998664,-1.0983448,-9.48499188,0.40011132
1474475574119754875,2378,1474475574029225084,imu,0.0129,0.3756,0.2222,0.00820304748437,0.00628318530718,-0.0268780704807,-1.0983448,-9.90863916,0.36088472
1474475574222231203,2379,1474475574127580790,imu,0.012,0.3747,0.2225,0.0102974425868,0.00820304748437,-0.0244346095279,-0.69823348,-9.73604212,0.4314926
1474475574327253005,2380,1474475574224968694,imu,0.0103,0.3746,0.2217,0.00558505360638,0.00663225115758,-0.0160570291183,-0.980665,-9.7674234,0.61978028
1474475574417788757,2381,1474475574327320925,imu,0.0113,0.3762,0.2207,0.00488692190558,0.00488692190558,-0.0352556508903,-1.08265416,-9.7674234,0.18828768
1474475574518394338,2382,1474475574425026926,imu,0.0097,0.3756,0.2182,0.00506145483078,0.00802851455917,-0.0258308729295,-0.50210048,-9.74388744,0.20397832
1474475574619027273,2383,1474475574522645391,imu,0.0127,0.3775,0.2184,0.00383972435439,0.00925024503557,-0.0178023583703,-0.08629852,-9.79880468,0.2745862
1474475574719623215,2384,1474475574624915757,imu,0.0129,0.3782,0.2168,0.0111701072128,0.00453785605519,0.00663225115758,-1.12972608,-9.85372192,0.4314926
1474475574811020616,2385,1474475574723827120,imu,0.013,0.3784,0.2172,0.0111701072128,0.00802851455917,0.0240855436775,-0.64331624,-9.69681552,0.91005712
1474475574911644854,2386,1474475574820316271,imu,0.0135,0.3793,0.2171,0.00453785605519,0.00872664625997,0.0349065850399,-0.49425516,-9.75173276,-0.17259704
1474475575012295107,2387,1474475574918473589,imu,0.0162,0.3803,0.2159,0.0118682389136,0.0111701072128,0.059515727493,-1.04342756,-9.42222932,0.01569064
1474475575112837087,2388,1474475575020788702,imu,0.019,0.3816,0.215,0.00698131700798,0.00733038285838,0.0977384381117,-1.16110736,-9.60267168,0.83944924
1474475575207724688,2389,1474475575118490418,imu,0.0211,0.3822,0.2164,0.00820304748437,0.00977384381117,0.107512281923,-0.97281968,-9.65758892,0.50210048
1474475575318346236,2390,1474475575216786105,imu,0.025,0.3823,0.2132,0.00244346095279,0.00820304748437,0.0991347015133,-1.89856744,-9.8851032,0.77668668
1474475575414183404,2391,1474475575319162594,imu,0.0269,0.3838,0.2155,0.0115191730632,0.00558505360638,0.0890117918517,-0.99635564,-9.71250616,0.25889556
1474475575514965430,2392,1474475575416813556,imu,0.0318,0.3856,0.2148,0.00925024503557,0.00820304748437,0.0830776723949,-1.0591182,-9.39084804,0.75315072
1474475575608741928,2393,1474475575514546697,imu,0.0356,0.3852,0.2149,0.0153588974176,0.00488692190558,0.0816814089933,-1.57690932,-9.79095936,-0.58055368
1474475575709375809,2394,1474475575611888979,imu,0.0393,0.3862,0.2135,0.00698131700798,0.000698131700798,0.0720820981074,-1.67105316,-9.80665,0.7453054
1474475575809949099,2395,1474475575715215192,imu,0.0395,0.3872,0.2147,0.012217304764,-0.000698131700798,0.0380481776935,-1.61613592,-9.55559976,1.50630144
1474475575910534140,2396,1474475575813009281,imu,0.0375,0.386,0.2148,0.00802851455917,-0.00401425727959,0.0212930168743,-1.6867438,-9.610517,0.47856452
1474475576011144825,2397,1474475575910790883,imu,0.0403,0.387,0.214,0.0136135681656,-0.00558505360638,-0.00994837673637,-1.27878716,-9.50068252,0.72961476
1474475576111712879,2398,1474475576018766008,imu,0.0394,0.3871,0.2128,0.00907571211037,0.00174532925199,-0.0261799387799,-1.96133,-9.69681552,0.6668522
1474475576202559442,2399,1474475576111812565,imu,0.0384,0.3865,0.2126,0.00349065850399,-0.00733038285838,-0.0659734457254,-1.54552804,-9.28885888,0.28243152
1474475576297749945,2400,1474475576208648072,imu,0.035,0.3867,0.2104,0.00174532925199,-0.0146607657168,-0.107512281923,-0.87867584,-9.65758892,0.980665
1474475576408401957,2401,1474475576306901490,imu,0.0322,0.3863,0.2101,0.000349065850399,-0.00628318530718,-0.151145513223,-2.28298812,-9.75957808,0.84729456
1474475576498927791,2402,1474475576408940612,imu,0.0248,0.3854,0.2109,-0.00994837673637,-0.0157079632679,-0.165282680164,-0.45502856,-9.4928372,1.27094184
1474475576602321640,2403,1474475576508120114,imu,0.0187,0.3822,0.2112,-0.0200712863979,-0.0223402144255,-0.180467044656,-0.4314926,-9.77526872,0.93359308
1474475576698583996,2404,1474475576606069624,imu,0.0121,0.3811,0.2128,-0.0207694180987,-0.0282743338823,-0.177325452003,-0.76099604,-9.87725788,0.72176944
1474475576799306273,2405,1474475576707707509,imu,0.006,0.3779,0.2142,-0.0240855436775,-0.0410152374219,-0.158475896081,-0.1569064,-9.66543424,0.99635564
1474475576899885577,2406,1474475576805280833,imu,0.0028,0.3756,0.2155,-0.0328121899375,-0.055152404363,-0.136659280431,-0.21182364,-9.63405296,1.27878716
1474475577004417070,2407,1474475576903604578,imu,-0.0018,0.3735,0.2175,-0.0387463093943,-0.0607374579694,-0.107163216072,-0.36873004,-9.62620764,0.92574776
1474475577097688604,2408,1474475577005850006,imu,-0.0021,0.3714,0.22,-0.0397935069455,-0.0565486677646,-0.070860367631,-0.42364728,-10.0420096,0.91005712
1474475577198309644,2409,1474475577102689067,imu,-0.0044,0.3698,0.2237,-0.0383972435439,-0.0598647933434,-0.0321140582367,0.10983448,-9.74388744,0.32950344
1474475577298859011,2410,1474475577200260664,imu,-0.0058,0.3681,0.2241,-0.0275762021815,-0.0561996019142,-0.00663225115758,-0.24320492,-9.91648448,-0.06276256
1474475577402414437,2411,1474475577298106984,imu,-0.0027,0.368,0.2265,-0.0226892802759,-0.0652753140246,0.0244346095279,0.8237586,-9.74388744,0.52563644
1474475577487901420,2412,1474475577400876981,imu,-0.0003,0.3674,0.2293,-0.0219911485751,-0.0631809189222,0.0450294947015,0.18044236,-9.67327956,0.6668522
1474475577588543080,2413,1474475577496895664,imu,0.0015,0.365,0.2287,-0.0226892802759,-0.0495673507566,0.058643062867,0.01569064,-9.9635564,0.14906108
1474475577690325534,2414,1474475577594530010,imu,0.0012,0.365,0.2333,-0.0207694180987,-0.0460766922527,0.0792379480405,-0.1569064,-10.17538004,0.45502856
1474475577792568602,2415,1474475577697445821,imu,0.0026,0.3648,0.2353,-0.0230383461263,-0.0390953752447,0.0858701991981,-0.30596748,-9.98709236,0.44718324
1474475577887798791,2416,1474475577797768688,imu,0.0104,0.3684,0.2357,-0.013962634016,-0.0298451302091,0.0830776723949,-0.21182364,-9.85372192,0.21966896
1474475577988418061,2417,1474475577892020139,imu,0.0112,0.3655,0.2376,-0.0261799387799,-0.0169296937443,0.068242373753,-0.75315072,-9.94786576,0.05491724
1474475578091073738,2418,1474475577989619625,imu,0.0133,0.3664,0.2375,-0.0244346095279,-0.00506145483078,0.0523598775598,-0.18044236,-10.08908152,0.18828768
1474475578184327925,2419,1474475578092407894,imu,0.0166,0.3674,0.2404,-0.0254818070791,0.00349065850399,0.0394444410951,-0.36873004,-9.85372192,0.0
1474475578287140669,2420,1474475578190006238,imu,0.0181,0.3672,0.2401,-0.0303687289847,0.00872664625997,0.0164060949687,-0.32950344,-9.73604212,-0.10198916
1474475578387728823,2421,1474475578287671954,imu,0.0176,0.3663,0.2429,-0.0324631240871,0.0153588974176,0.0169296937443,-0.33734876,-9.85372192,0.0784532
1474475578480942444,2422,1474475578390200383,imu,0.0184,0.3667,0.2427,-0.0425860337487,0.00383972435439,-0.00977384381117,-0.20397832,-9.68112488,-0.16475172
1474475578581709915,2423,1474475578487650664,imu,0.019,0.365,0.2448,-0.0390953752447,0.0125663706144,-0.0160570291183,-0.91790244,-10.05770024,-0.196133
1474475578677719116,2424,1474475578585856988,imu,0.0177,0.3655,0.2437,-0.0401425727959,0.00279252680319,-0.0129154364648,-0.20397832,-9.63405296,-0.28243152
1474475578788383705,2425,1474475578683467222,imu,0.0175,0.3632,0.2446,-0.0394444410951,-0.00628318530718,-0.0136135681656,-0.38442068,-9.8458766,-0.13337044
1474475578883661142,2426,1474475578786079324,imu,0.0176,0.3624,0.2458,-0.0352556508903,-0.00994837673637,0.00698131700798,-0.08629852,-9.9635564,-0.34519408
1474475578974202042,2427,1474475578886905558,imu,0.0178,0.3626,0.25,-0.0314159265359,-0.00733038285838,0.0146607657168,-0.93359308,-9.79095936,-0.2745862
1474475579076285154,2428,1474475578981132557,imu,0.0164,0.3612,0.2503,-0.0200712863979,-0.0136135681656,0.0198967534727,-0.97281968,-9.68112488,-0.06276256
1474475579176810500,2429,1474475579087461387,imu,0.02,0.3612,0.2507,-0.0200712863979,-0.00802851455917,0.0315904594611,-0.784532,-9.5712904,-0.20397832
1474475579269362876,2430,1474475579181384170,imu,0.0203,0.3622,0.2518,-0.0013962634016,-0.00174532925199,0.0390953752447,-1.01204628,-9.94786576,-0.3138128
1474475579370893517,2431,1474475579279350785,imu,0.0235,0.3627,0.2517,0.00314159265359,-0.00663225115758,0.0537561409614,-0.0784532,-9.22609632,-0.588399
1474475579475465366,2432,1474475579376436107,imu,0.027,0.3629,0.2504,0.00820304748437,-0.00314159265359,0.0492182849062,-0.91005712,-9.83803128,0.00784532
1474475579576510030,2433,1474475579479067221,imu,0.026,0.3627,0.251,0.00872664625997,-0.000872664625997,0.0289724655831,-0.50210048,-9.75173276,0.2745862
1474475579668415431,2434,1474475579576366204,imu,0.0286,0.3639,0.2503,0.0115191730632,-0.00314159265359,-0.0125663706144,-1.07480884,-9.79095936,0.5491724
1474475579772205955,2435,1474475579674375272,imu,0.0262,0.3641,0.2496,0.0157079632679,-0.00174532925199,-0.0478220215046,-0.69038816,-9.89294852,-0.36873004
1474475579874266791,2436,1474475579777053664,imu,0.026,0.3636,0.2499,0.0165806278939,-0.0013962634016,-0.0652753140246,-1.0198916,-9.87725788,0.09414384
1474475579964777784,2437,1474475579874577792,imu,0.0207,0.3618,0.2523,0.0153588974176,0.00279252680319,-0.068242373753,-0.69038816,-9.95571108,0.12552512
1474475580069310009,2438,1474475579980507333,imu,0.0188,0.3616,0.25,0.00733038285838,-0.00314159265359,-0.0488692190558,-0.61978028,-10.15184408,0.2353596
1474475580172406846,2439,1474475580075071069,imu,0.0153,0.36,0.2503,0.00663225115758,-0.00628318530718,-0.0432841654495,-0.67469752,-9.86156724,-0.08629852
1474475580263087192,2440,1474475580172713221,imu,0.0137,0.3604,0.2499,0.0108210413624,0.0,-0.0328121899375,-0.17259704,-9.86156724,0.2353596
1474475580363765349,2441,1474475580270554743,imu,0.0144,0.3601,0.2494,0.00925024503557,-0.00802851455917,-0.00907571211037,-0.51779112,-9.80665,0.36088472
1474475580468790453,2442,1474475580368349232,imu,0.0136,0.3605,0.2495,0.0132645023152,-0.00558505360638,0.00925024503557,-0.43933792,-9.79880468,0.5491724
1474475580571063736,2443,1474475580470989099,imu,0.0144,0.3615,0.2494,0.0174532925199,-0.000872664625997,0.0331612557879,-0.588399,-9.85372192,0.2745862
1474475580665549939,2444,1474475580568748057,imu,0.0158,0.3616,0.2481,0.0174532925199,-0.000698131700798,0.0443313630007,-0.37657536,-9.89294852,0.28243152
1474475580766184905,2445,1474475580666400759,imu,0.0165,0.3624,0.2466,0.0240855436775,0.00453785605519,0.055152404363,-0.69038816,-9.82234064,0.51779112
1474475580869462141,2446,1474475580768813873,imu,0.019,0.3642,0.2459,0.0272271363311,0.00453785605519,0.060388392119,-0.5491724,-9.80665,0.46287388
1474475580961927649,2447,1474475580866309957,imu,0.0218,0.365,0.2449,0.0275762021815,0.00820304748437,0.0565486677646,-0.77668668,-9.78311404,0.53348176
1474475581052453496,2448,1474475580964030352,imu,0.0228,0.3668,0.2435,0.0244346095279,0.0102974425868,0.053407075111,-1.00420096,-9.79095936,0.392266
1474475581167165861,2449,1474475581062326951,imu,0.0235,0.3675,0.2414,0.0275762021815,0.0132645023152,0.0488692190558,-0.784532,-9.6497436,0.45502856
1474475581258829970,2450,1474475581164688749,imu,0.0255,0.3671,0.2415,0.0240855436775,0.0146607657168,0.0397935069455,-0.76099604,-9.64189828,0.40011132
1474475581353727001,2451,1474475581261524810,imu,0.0256,0.3702,0.2411,0.0207694180987,0.0143116998664,0.0153588974176,-0.72961476,-9.79095936,0.34519408
1474475581466203808,2452,1474475581359171731,imu,0.0309,0.3726,0.2392,0.0216420827247,0.013962634016,0.0102974425868,-1.27094184,-9.63405296,0.73746008
1474475581556710894,2453,1474475581464878221,imu,0.0306,0.3737,0.2361,0.014835298642,0.0178023583703,-0.0136135681656,-1.35724036,-10.01062832,0.392266
1474475581648717968,2454,1474475581560451755,imu,0.0321,0.3752,0.2349,0.0204203522483,0.0157079632679,-0.00872664625997,-0.65116156,-10.0420096,0.13337044
1474475581749317481,2455,1474475581657925094,imu,0.0323,0.376,0.2338,0.0183259571459,0.00802851455917,-0.00663225115758,-1.07480884,-9.46930124,0.20397832
1474475581849879308,2456,1474475581755714576,imu,0.035,0.3758,0.2311,0.0143116998664,0.00820304748437,-0.0223402144255,-1.02773692,-9.63405296,-0.18828768
1474475581955658697,2457,1474475581858119051,imu,0.0321,0.3755,0.2307,0.00994837673637,-0.00279252680319,-0.0261799387799,-1.06696352,-9.53990912,-0.09414384
1474475582050069363,2458,1474475581956299481,imu,0.032,0.3807,0.2299,0.00593411945678,0.000872664625997,-0.0268780704807,-0.91005712,-9.74388744,0.47856452
1474475582153532393,2459,1474475582053669190,imu,0.0301,0.3778,0.2297,-0.00174532925199,-0.000872664625997,-0.00401425727959,-0.63547092,-10.05770024,-0.16475172
1474475582254153935,2460,1474475582160083766,imu,0.0314,0.3769,0.2297,-0.0132645023152,-0.00314159265359,-0.000698131700798,-1.2944778,-10.04985492,0.61978028
1474475582347208340,2461,1474475582254376034,imu,0.0331,0.3775,0.2302,-0.0198967534727,-0.0102974425868,-0.00314159265359,-1.14541672,-9.48499188,-0.0784532
1474475582448886333,2462,1474475582351507234,imu,0.0278,0.3757,0.2326,-0.0212930168743,-0.00698131700798,-0.000872664625997,-0.87867584,-10.20676132,-0.06276256
1474475582551527946,2463,1474475582449215199,imu,0.0269,0.374,0.2341,-0.0315904594611,-0.00907571211037,0.0013962634016,-1.11403544,-9.79095936,-0.0784532
1474475582642203195,2464,1474475582551759474,imu,0.0267,0.3738,0.2357,-0.0345575191895,-0.00506145483078,0.0102974425868,-0.28243152,-9.8458766,-0.392266
1474475582746989648,2465,1474475582649699471,imu,0.0317,0.3721,0.2398,-0.0359537825911,-0.00279252680319,0.000872664625997,-1.66320784,-9.75957808,-0.18828768
1474475582848244281,2466,1474475582747642397,imu,0.0224,0.3676,0.2415,-0.0520108117094,0.000872664625997,0.0178023583703,-0.65116156,-10.01847364,-0.06276256
1474475582941699773,2467,1474475582849797253,imu,0.0216,0.3649,0.2457,-0.0429350995991,0.00244346095279,0.0111701072128,-0.97281968,-10.05770024,0.02353596
