%time,field.header.seq,field.header.stamp,field.header.frame_id,field.radiation_type,field.field_of_view,field.min_range,field.max_range,field.range
1475331102804910602,248,1475331102781354924,dvl,0,0.0174444448203,0.5,75.0,15.623632431
1475331103005186858,249,1475331102968276735,dvl,0,0.0174444448203,0.5,75.0,15.6259059906
1475331103204988618,250,1475331103197406893,dvl,0,0.0174444448203,0.5,75.0,15.6288022995
1475331103405125622,251,1475331103382503836,dvl,0,0.0174444448203,0.5,75.0,15.6349849701
1475331103605441883,252,1475331103565403365,dvl,0,0.0174444448203,0.5,75.0,15.6402654648
1475331103804927009,253,1475331103759812042,dvl,0,0.0174444448203,0.5,75.0,15.6458301544
1475331104004926404,254,1475331103992689950,dvl,0,0.0174444448203,0.5,75.0,15.6516685486
1475331104205116775,255,1475331104178167383,dvl,0,0.0174444448203,0.5,75.0,15.657784462
1475331104404968865,256,1475331104357914401,dvl,0,0.0174444448203,0.5,75.0,15.6670970917
1475331104605029695,257,1475331104552750424,dvl,0,0.0174444448203,0.5,75.0,15.6760139465
1475331104805004325,258,1475331104762688605,dvl,0,0.0174444448203,0.5,75.0,15.6834526062
1475331105005001603,259,1475331104980487509,dvl,0,0.0174444448203,0.5,75.0,15.6912279129
1475331105205003745,260,1475331105195757180,dvl,0,0.0174444448203,0.5,75.0,15.6972465515
1475331105404967969,261,1475331105391711068,dvl,0,0.0174444448203,0.5,75.0,15.7057132721
1475331105605012757,262,1475331105580498637,dvl,0,0.0174444448203,0.5,75.0,15.7097444534
1475331105804966704,263,1475331105749903773,dvl,0,0.0174444448203,0.5,75.0,15.7139577866
1475331106004927255,264,1475331105988875193,dvl,0,0.0174444448203,0.5,75.0,15.7183446884
1475331106204872929,265,1475331106168945498,dvl,0,0.0174444448203,0.5,75.0,15.7229156494
1475331106405354101,266,1475331106349982047,dvl,0,0.0174444448203,0.5,75.0,15.7276821136
1475331106604948983,267,1475331106592160953,dvl,0,0.0174444448203,0.5,75.0,15.7330970764
1475331106804922205,268,1475331106772511499,dvl,0,0.0174444448203,0.5,75.0,15.7434768677
