%time,field.header.seq,field.header.stamp,field.header.frame_id,field.radiation_type,field.field_of_view,field.min_range,field.max_range,field.range
1475331099596658772,232,1475331099564136153,dvl,0,0.0174444448203,0.5,75.0,15.6304445267
1475331099797859470,233,1475331099756050940,dvl,0,0.0174444448203,0.5,75.0,15.627907753
1475331099999332354,234,1475331099993709828,dvl,0,0.0174444448203,0.5,75.0,15.6260814667
1475331100200587268,235,1475331100178311076,dvl,0,0.0174444448203,0.5,75.0,15.624879837
1475331100402356064,236,1475331100403224871,dvl,0,0.0174444448203,0.5,75.0,15.6242170334
1475331100603785723,237,1475331100583810977,dvl,0,0.0174444448203,0.5,75.0,15.62408638
1475331100804994271,238,1475331100760642867,dvl,0,0.0174444448203,0.5,75.0,15.6244716644
1475331100996146984,239,1475331101003435436,dvl,0,0.0174444448203,0.5,75.0,15.6251153946
1475331101197381507,240,1475331101201967425,dvl,0,0.0174444448203,0.5,75.0,15.6264753342
1475331101398548090,241,1475331101345793162,dvl,0,0.0174444448203,0.5,75.0,15.6283941269
1475331101599788993,242,1475331101580975348,dvl,0,0.0174444448203,0.5,75.0,15.6243152618
1475331101800995997,243,1475331101761725177,dvl,0,0.0174444448203,0.5,75.0,15.6207427979
1475331102002229775,244,1475331101994422454,dvl,0,0.0174444448203,0.5,75.0,15.6183509827
1475331102203443190,245,1475331102184970261,dvl,0,0.0174444448203,0.5,75.0,15.6185932159
1475331102404657735,246,1475331102360956718,dvl,0,0.0174444448203,0.5,75.0,15.6199398041
1475331102595843209,247,1475331102550104028,dvl,0,0.0174444448203,0.5,75.0,15.6216306686
1475331102797111628,248,1475331102781354924,dvl,0,0.0174444448203,0.5,75.0,15.623632431
1475331102998325461,249,1475331102968276735,dvl,0,0.0174444448203,0.5,75.0,15.6259059906
1475331103199578851,250,1475331103197406893,dvl,0,0.0174444448203,0.5,75.0,15.6288022995
1475331103400879325,251,1475331103382503836,dvl,0,0.0174444448203,0.5,75.0,15.6349849701
1475331103602359295,252,1475331103565403365,dvl,0,0.0174444448203,0.5,75.0,15.6402654648
1475331103803884595,253,1475331103759812042,dvl,0,0.0174444448203,0.5,75.0,15.6458301544
1475331104005066568,254,1475331103992689950,dvl,0,0.0174444448203,0.5,75.0,15.6516685486
1475331104196244105,255,1475331104178167383,dvl,0,0.0174444448203,0.5,75.0,15.657784462
1475331104397420322,256,1475331104357914401,dvl,0,0.0174444448203,0.5,75.0,15.6670970917
1475331104598636278,257,1475331104552750424,dvl,0,0.0174444448203,0.5,75.0,15.6760139465
1475331104799847111,258,1475331104762688605,dvl,0,0.0174444448203,0.5,75.0,15.6834526062
1475331105001105192,259,1475331104980487509,dvl,0,0.0174444448203,0.5,75.0,15.6912279129
1475331105202279994,260,1475331105195757180,dvl,0,0.0174444448203,0.5,75.0,15.6972465515
1475331105403519503,261,1475331105391711068,dvl,0,0.0174444448203,0.5,75.0,15.7057132721
1475331105604559312,262,1475331105580498637,dvl,0,0.0174444448203,0.5,75.0,15.7097444534
1475331105795696149,263,1475331105749903773,dvl,0,0.0174444448203,0.5,75.0,15.7139577866
1475331105996816742,264,1475331105988875193,dvl,0,0.0174444448203,0.5,75.0,15.7183446884
1475331106198051397,265,1475331106168945498,dvl,0,0.0174444448203,0.5,75.0,15.7229156494
1475331106399302553,266,1475331106349982047,dvl,0,0.0174444448203,0.5,75.0,15.7276821136
1475331106600583253,267,1475331106592160953,dvl,0,0.0174444448203,0.5,75.0,15.7330970764
1475331106801808793,268,1475331106772511499,dvl,0,0.0174444448203,0.5,75.0,15.7434768677
1475331107003105935,269,1475331106947930316,dvl,0,0.0174444448203,0.5,75.0,15.7513799667
1475331107204695205,270,1475331107192076201,dvl,0,0.0174444448203,0.5,75.0,15.7648067474
1475331107395835676,271,1475331107384279097,dvl,0,0.0174444448203,0.5,75.0,15.7823343277
1475331107597037756,272,1475331107552555880,dvl,0,0.0174444448203,0.5,75.0,15.8027267456
1475331107798250607,273,1475331107794851846,dvl,0,0.0174444448203,0.5,75.0,15.8180561066
1475331107999494360,274,1475331107964138409,dvl,0,0.0174444448203,0.5,75.0,15.843624115
1475331108200852376,275,1475331108198452988,dvl,0,0.0174444448203,0.5,75.0,15.8589916229
1475331108402057838,276,1475331108374313472,dvl,0,0.0174444448203,0.5,75.0,15.8846654892
1475331108603334235,277,1475331108551604205,dvl,0,0.0174444448203,0.5,75.0,15.9044809341
1475331108804552316,278,1475331108754556223,dvl,0,0.0174444448203,0.5,75.0,15.9158287048
1475331108995905214,279,1475331108990606708,dvl,0,0.0174444448203,0.5,75.0,15.9228620529
1475331109197070032,280,1475331109183878877,dvl,0,0.0174444448203,0.5,75.0,15.9299526215
1475331109398271125,281,1475331109392426051,dvl,0,0.0174444448203,0.5,75.0,15.9370965958
1475331109599519405,282,1475331109574362416,dvl,0,0.0174444448203,0.5,75.0,15.9442806244
1475331109800804243,283,1475331109757095800,dvl,0,0.0174444448203,0.5,75.0,15.951499939
1475331110001986012,284,1475331110001254263,dvl,0,0.0174444448203,0.5,75.0,15.9569416046
1475331110203526060,285,1475331110185213886,dvl,0,0.0174444448203,0.5,75.0,15.9660701752
1475331110394718569,286,1475331110362528667,dvl,0,0.0174444448203,0.5,75.0,15.9838638306
1475331110596079853,287,1475331110595716498,dvl,0,0.0174444448203,0.5,75.0,15.9977455139
1475331110797311362,288,1475331110791063431,dvl,0,0.0174444448203,0.5,75.0,16.0231075287
1475331110998708869,289,1475331110962946500,dvl,0,0.0174444448203,0.5,75.0,16.0364246368
1475331111200685146,290,1475331111142402594,dvl,0,0.0174444448203,0.5,75.0,16.0446777344
1475331111402008159,291,1475331111402124770,dvl,0,0.0174444448203,0.5,75.0,16.0557022095
1475331111603344506,292,1475331111590561469,dvl,0,0.0174444448203,0.5,75.0,16.0695571899
1475331111804651750,293,1475331111780396516,dvl,0,0.0174444448203,0.5,75.0,16.0807132721
1475331111995944438,294,1475331111960082765,dvl,0,0.0174444448203,0.5,75.0,16.0919284821
1475331112197130641,295,1475331112192112988,dvl,0,0.0174444448203,0.5,75.0,16.1032104492
1475331112398342998,296,1475331112373361217,dvl,0,0.0174444448203,0.5,75.0,16.1145534515
1475331112599565984,297,1475331112599691055,dvl,0,0.0174444448203,0.5,75.0,16.1232337952
1475331112800946859,298,1475331112782422163,dvl,0,0.0174444448203,0.5,75.0,16.1385364532
1475331113002291535,299,1475331112955913942,dvl,0,0.0174444448203,0.5,75.0,16.1618022919
1475331113203808909,300,1475331113199378239,dvl,0,0.0174444448203,0.5,75.0,16.1792144775
1475331113405190118,301,1475331113380563811,dvl,0,0.0174444448203,0.5,75.0,16.2081375122
1475331113596323868,302,1475331113597753225,dvl,0,0.0174444448203,0.5,75.0,16.2254924774
1475331113797523381,303,1475331113785447361,dvl,0,0.0174444448203,0.5,75.0,16.2544651031
1475331113998690593,304,1475331113979974235,dvl,0,0.0174444448203,0.5,75.0,16.2776145935
1475331114199959631,305,1475331114153365803,dvl,0,0.0174444448203,0.5,75.0,16.3007183075
1475331114401277113,306,1475331114397122826,dvl,0,0.0174444448203,0.5,75.0,16.3149147034
1475331114602536220,307,1475331114583092004,dvl,0,0.0174444448203,0.5,75.0,16.331735611
1475331114803781909,308,1475331114802152753,dvl,0,0.0174444448203,0.5,75.0,16.3418273926
1475331115005043964,309,1475331114989430179,dvl,0,0.0174444448203,0.5,75.0,16.3562030792
1475331115196174085,310,1475331115165098014,dvl,0,0.0174444448203,0.5,75.0,16.3671550751
1475331115397375789,311,1475331115402859223,dvl,0,0.0174444448203,0.5,75.0,16.3753318787
1475331115598597910,312,1475331115584293416,dvl,0,0.0174444448203,0.5,75.0,16.3888874054
1475331115799860059,313,1475331115778409952,dvl,0,0.0174444448203,0.5,75.0,16.40782547
1475331116001122831,314,1475331115953991432,dvl,0,0.0174444448203,0.5,75.0,16.427444458
1475331116202600998,315,1475331116166434786,dvl,0,0.0174444448203,0.5,75.0,16.446969986
1475331116404346402,316,1475331116349703680,dvl,0,0.0174444448203,0.5,75.0,16.4663658142
1475331116595603169,317,1475331116584582705,dvl,0,0.0174444448203,0.5,75.0,16.4857826233
1475331116796865962,318,1475331116764571502,dvl,0,0.0174444448203,0.5,75.0,16.5054645538
1475331116998124142,319,1475331116962245214,dvl,0,0.0174444448203,0.5,75.0,16.5221710205
1475331117199395365,320,1475331117162551127,dvl,0,0.0174444448203,0.5,75.0,16.538848877
1475331117400839037,321,1475331117369642047,dvl,0,0.0174444448203,0.5,75.0,16.5559024811
1475331117602579780,322,1475331117564049783,dvl,0,0.0174444448203,0.5,75.0,16.5738391876
1475331117803806547,323,1475331117754651873,dvl,0,0.0174444448203,0.5,75.0,16.5924835205
1475331118005132395,324,1475331118003925964,dvl,0,0.0174444448203,0.5,75.0,16.606716156
1475331118196299948,325,1475331118146488983,dvl,0,0.0174444448203,0.5,75.0,16.6259803772
1475331118397539430,326,1475331118355107047,dvl,0,0.0174444448203,0.5,75.0,16.650478363
1475331118598806927,327,1475331118595684723,dvl,0,0.0174444448203,0.5,75.0,16.6653575897
1475331118800036192,328,1475331118780973316,dvl,0,0.0174444448203,0.5,75.0,16.6855773926
1475331119001313291,329,1475331118957301200,dvl,0,0.0174444448203,0.5,75.0,16.6976890564
1475331119202492154,330,1475331119186309472,dvl,0,0.0174444448203,0.5,75.0,16.709821701
1475331119403895976,331,1475331119392236192,dvl,0,0.0174444448203,0.5,75.0,16.7221183777
1475331119595124731,332,1475331119585382804,dvl,0,0.0174444448203,0.5,75.0,16.736448288
1475331119796285588,333,1475331119776585555,dvl,0,0.0174444448203,0.5,75.0,16.7507400513
1475331119997474030,334,1475331119976191272,dvl,0,0.0174444448203,0.5,75.0,16.7649383545
1475331120198730770,335,1475331120153043338,dvl,0,0.0174444448203,0.5,75.0,16.7789955139
1475331120399882859,336,1475331120384756283,dvl,0,0.0174444448203,0.5,75.0,16.7963809967
1475331120600979909,337,1475331120559371397,dvl,0,0.0174444448203,0.5,75.0,16.8151912689
1475331120802224588,338,1475331120796083748,dvl,0,0.0174444448203,0.5,75.0,16.829202652
1475331121003491438,339,1475331120989483931,dvl,0,0.0174444448203,0.5,75.0,16.8471221924
1475331121204619804,340,1475331121187581404,dvl,0,0.0174444448203,0.5,75.0,16.8690261841
1475331121395761337,341,1475331121353740125,dvl,0,0.0174444448203,0.5,75.0,16.8863735199
1475331121596961404,342,1475331121579874949,dvl,0,0.0174444448203,0.5,75.0,16.903585434
1475331121798186942,343,1475331121753220619,dvl,0,0.0174444448203,0.5,75.0,16.9227600098
1475331121999492988,344,1475331121980236816,dvl,0,0.0174444448203,0.5,75.0,16.9434776306
1475331122200742148,345,1475331122203897458,dvl,0,0.0174444448203,0.5,75.0,16.9641075134
1475331122402151221,346,1475331122377657791,dvl,0,0.0174444448203,0.5,75.0,16.9857540131
1475331122603731057,347,1475331122595731400,dvl,0,0.0174444448203,0.5,75.0,17.001865387
1475331122805119659,348,1475331122788185068,dvl,0,0.0174444448203,0.5,75.0,17.0275974274
1475331122996784048,349,1475331122956172753,dvl,0,0.0174444448203,0.5,75.0,17.0462436676
1475331123198046498,350,1475331123172922090,dvl,0,0.0174444448203,0.5,75.0,17.0610160828
1475331123399301187,351,1475331123401706631,dvl,0,0.0174444448203,0.5,75.0,17.0706882477
1475331123600460241,352,1475331123581993244,dvl,0,0.0174444448203,0.5,75.0,17.086271286
1475331123801798444,353,1475331123758300808,dvl,0,0.0174444448203,0.5,75.0,17.098274231
1475331124003288297,354,1475331123997058192,dvl,0,0.0174444448203,0.5,75.0,17.1070251465
1475331124204649096,355,1475331124197840352,dvl,0,0.0174444448203,0.5,75.0,17.1183986664
1475331124395789072,356,1475331124391144099,dvl,0,0.0174444448203,0.5,75.0,17.1322174072
1475331124596930607,357,1475331124563312020,dvl,0,0.0174444448203,0.5,75.0,17.1422233582
1475331124798097503,358,1475331124800093058,dvl,0,0.0174444448203,0.5,75.0,17.1491928101
1475331124999380095,359,1475331124978720077,dvl,0,0.0174444448203,0.5,75.0,17.1627216339
1475331125200683730,360,1475331125152540568,dvl,0,0.0174444448203,0.5,75.0,17.1816215515
1475331125401900991,361,1475331125388067817,dvl,0,0.0174444448203,0.5,75.0,17.2002162933
1475331125603197880,362,1475331125581391964,dvl,0,0.0174444448203,0.5,75.0,17.2185401917
