%time,field.header.seq,field.header.stamp,field.header.frame_id,field.measurement_time,field.remote_address,field.X,field.Y,field.Z,field.N,field.E,field.U,field.roll,field.pitch,field.yaw,field.propagation_time,field.rssi,field.integrity,field.accuracy
1474477151364554482,604,1474477151014111995,usbl,0.0,2,3.62649989128,20.2735996246,0.986899971962,-18.8808994293,-8.18270015717,1.30309998989,0.0256999991834,0.0555000007153,2.91370010376,13746.0,-39.0,208.0,0.704100012779
1474477153467631153,605,1474477152362000942,usbl,0.0,2,2.23900008202,20.2562007904,0.314599990845,-18.7532997131,-7.83830022812,1.51680004597,0.0636999979615,0.0381999984384,2.85899996758,13588.0,-40.0,159.0,0.6916000247
1474477154665637348,606,1474477154337498903,usbl,0.0,2,3.16739988327,19.5678005219,0.0214000009,-18.3953990936,-7.24270009995,1.44420003891,0.0676999986172,-0.0313999988139,2.9251999855,13215.0,-38.0,197.0,0.688399970531
1474477156166122837,607,1474477155777745008,usbl,0.0,2,0.416000008583,19.5097999573,-0.294200003147,-18.2665996552,-6.79570007324,1.02069997787,0.0674000009894,-0.00209999992512,2.80669999123,13011.0,-39.0,214.0,0.330000013113
1474477157565195783,608,1474477157182447910,usbl,0.0,2,0.641900002956,19.1865005493,0.22349999845,-18.1364002228,-6.19920015335,1.10549998283,0.0463999994099,0.0126000000164,2.84649991989,12799.0,-38.0,193.0,0.18940000236
1474477158964712597,609,1474477158606904029,usbl,0.0,2,0.541199982166,18.9776000977,0.0806000009179,-18.0926990509,-5.68959999084,0.856199979782,0.0410000011325,0.00449999980628,2.86570000648,12657.0,-37.0,130.0,0.185800001025
1474477160565349844,610,1474477160239695072,usbl,0.0,2,0.584800004959,18.6408004761,0.387499988079,-17.8152999878,-5.478099823,0.759299993515,0.0204000007361,0.0147000001743,2.87529993057,12436.0,-37.0,139.0,0.185800001025
1474477163463962944,611,1474477163133979082,usbl,0.0,2,-0.527499973774,17.8859004974,-0.512499988079,-17.4253997803,-4.04720020294,0.648599982262,0.0644000023603,0.017100000754,2.8845000267,11934.0,-37.0,159.0,0.196899995208
1474477164964093687,612,1474477164580584049,usbl,0.0,2,-1.36619997025,17.4575004578,-0.565800011158,-17.135099411,-3.60980010033,0.555000007153,0.0636999979615,0.00609999988228,2.8561000824,11680.0,-37.0,169.0,0.193800002337
1474477166665108547,613,1474477166258423089,usbl,0.0,2,-1.64979994297,17.3281002045,-0.190200001001,-17.0907993317,-3.25049996376,0.599099993706,0.0456000007689,-0.0,2.858700037,11605.0,-37.0,217.0,0.228200003505
1474477167953826419,614,1474477167650312900,usbl,0.0,2,-2.70429992676,16.8945007324,-0.287699997425,-16.9076004028,-2.57109999657,0.584100008011,0.0571999996901,-0.0351000018418,2.83060002327,11408.0,-35.0,165.0,0.208199992776
1474477169655366818,615,1474477169258085966,usbl,0.0,2,-2.25609993935,16.7565994263,-0.0746999979019,-16.7513999939,-2.24510002136,0.48109999299,0.0302000008523,0.022199999541,2.87509989738,11272.0,-36.0,167.0,0.188199996948
1474477170863631492,616,1474477170548018932,usbl,0.0,2,-2.59479999542,16.7124996185,-0.543200016022,-16.7954998016,-1.73849999905,1.10769999027,0.0945999994874,0.0271000005305,2.8859000206,11281.0,-37.0,157.0,0.179399996996
1474477172465217591,617,1474477172108186960,usbl,0.0,2,-2.47009992599,17.0629997253,0.0584000013769,-17.1574993134,-1.42960000038,0.909500002861,0.0458999983966,0.0277999993414,2.91589999199,11494.0,-39.0,163.0,0.175500005484
1474477173864991675,618,1474477173513596057,usbl,0.0,2,-2.84089994431,17.2959003448,0.452100008726,-17.4743995667,-0.928099989891,1.09899997711,0.0368000008166,0.00370000000112,2.92569994926,11689.0,-35.0,209.0,0.181799992919
1474477175153516006,619,1474477174808013916,usbl,0.0,2,-3.24620008469,17.4631996155,0.430000007153,-17.7278003693,-0.616400003433,1.0148999691,0.0370000004768,-0.0186999998987,2.92170000076,11845.0,-36.0,198.0,0.212300002575
1474477176562769451,620,1474477176174034118,usbl,0.0,2,-4.1577000618,17.5083007812,0.529299974442,-17.9323997498,-0.626600027084,1.46430003643,0.0588000006974,-0.0222999993712,2.8708999157,12002.0,-39.0,205.0,0.207399994135
1474477177760870771,621,1474477177431504011,usbl,0.0,2,-1.99310004711,18.1809005737,0.73400002718,-18.265499115,-0.587499976158,1.03949999809,0.0147000001743,0.0197000000626,3.00130009651,12203.0,-40.0,145.0,0.206799998879
1474477179260980674,622,1474477178910350084,usbl,0.0,2,-4.46680021286,18.220199585,1.93710005283,-18.6595001221,-0.226199999452,2.73029994965,0.0397999994457,0.0156999994069,2.89010000229,12573.0,-46.0,121.0,0.215100005269
1474477181254259427,623,1474477180930444955,usbl,0.0,2,-5.95529985428,18.2572002411,-0.695599973202,-19.168800354,0.0777999982238,1.35160005093,0.100699998438,0.0351000018418,2.83209991455,12811.0,-42.0,193.0,0.206799998879
1474477182663465762,624,1474477182292030096,usbl,0.0,2,-4.63129997253,19.0685997009,-0.0188999995589,-19.5536994934,0.141800001264,1.6411999464,0.0926999971271,-0.0225000008941,2.9077000618,13082.0,-42.0,176.0,0.20530000329
1474477184063071187,625,1474477183695322990,usbl,0.0,2,-4.29419994354,19.4440994263,4.0732998848,-20.0256004333,0.213200002909,3.46900010109,-0.0304000005126,-0.00279999990016,2.93560004234,13550.0,-42.0,213.0,0.207800000906
1474477185552983100,626,1474477185227477073,usbl,0.0,2,-4.91389989853,19.7784004211,2.87509989738,-20.2574996948,0.174799993634,3.63330006599,0.033900000155,0.0185000002384,2.90860009193,13721.0,-42.0,201.0,0.1412999928
1474477186962253326,627,1474477186594772100,usbl,0.0,2,-6.10540008545,19.8691005707,2.21830010414,-20.4468002319,0.350600004196,4.33370018005,0.106100000441,0.00380000006407,2.85640001297,13936.0,-40.0,236.0,0.141000002623
1474477190656911491,628,1474477190250835895,usbl,0.0,2,-7.27339982986,20.7064990997,4.13000011444,-21.9552993774,0.489499986172,4.05480003357,-0.00310000008903,-0.00139999995008,2.8259999752,14888.0,-47.0,125.0,0.171700000763
1474477194453572758,629,1474477194091272115,usbl,0.0,2,-8.54640007019,22.3120002747,1.52569997311,-23.5848999023,1.41760003567,3.86490011215,0.0929000005126,0.0326000005007,2.83699989319,15961.0,-47.0,176.0,0.171900004148
1474477199457281660,630,1474477199080130100,usbl,0.0,2,-7.86590003967,24.7513008118,3.87770009041,-25.8504009247,2.17910003662,4.06769990921,0.0103000001982,-0.00820000004023,2.91630005836,17506.0,-48.0,158.0,0.23939999938
1474477202255426272,631,1474477201872272968,usbl,0.0,2,-10.2756004333,25.1798992157,1.15750002861,-26.8227996826,2.41829991341,3.95499992371,0.089500002563,0.0540999993682,2.84800004959,18147.0,-46.0,174.0,0.240500003099
1474477203666664902,632,1474477203301919937,usbl,0.0,2,-10.6581001282,25.5921001434,2.68009996414,-27.3362007141,2.67389988899,4.61679983139,0.0641999989748,0.0283000003546,2.84559988976,18568.0,-45.0,200.0,0.227899998426
1474477206455953012,633,1474477206127952098,usbl,0.0,2,-10.3528995514,26.9526996613,3.12750005722,-28.6161994934,3.14809989929,3.82270002365,0.0141000002623,0.0305000003427,2.88750004768,19361.0,-45.0,148.0,0.220599994063
1474477209253974543,634,1474477208872222900,usbl,0.0,2,-11.654999733,27.1982002258,0.676400005817,-29.1847000122,3.70799994469,3.24769997597,0.102799996734,-0.0185000002384,2.85829997063,19732.0,-50.0,176.0,0.233899995685
1474477212358454723,635,1474477212001528978,usbl,0.0,2,-10.8163995743,28.5848007202,0.405299991369,-30.3293991089,2.9797000885,2.34439992905,0.035300001502,0.0866999998689,2.88240003586,20377.0,-51.0,186.0,0.232800006866
1474477214354457969,636,1474477214045862913,usbl,0.0,2,-15.5431003571,26.8616008759,1.15709996223,-30.7714004517,3.18969988823,2.72480010986,0.064099997282,-0.00960000045598,2.71749997139,20704.0,-46.0,247.0,0.235699996352
1474477215861349180,637,1474477215493568897,usbl,0.0,2,-9.87460041046,29.9176998138,1.08980000019,-31.3255996704,2.81139993668,2.13619995117,0.0441999994218,-0.0275999996811,2.90960001945,21016.0,-46.0,216.0,0.233199998736
1474477217258180596,638,1474477216890882968,usbl,0.0,2,-8.93669986725,30.4165992737,0.123000003397,-31.5466995239,2.23819994926,2.20079994202,0.0734999999404,-0.0173000004143,2.92459988594,21135.0,-45.0,236.0,0.231499999762
1474477218555490140,639,1474477218232650995,usbl,0.0,2,-11.2278003693,29.7833995819,-0.779500007629,-31.7049999237,2.03570008278,2.09069991112,0.0826999992132,0.0362999998033,2.84680008888,21226.0,-45.0,281.0,0.229399994016
1474477220063022971,640,1474477219691920995,usbl,0.0,2,-9.93770027161,30.5382995605,0.640100002289,-32.020198822,1.58399999142,1.98870003223,0.0264999996871,0.0544999986887,2.87890005112,21414.0,-46.0,262.0,0.23109999299
1474477223052431059,641,1474477222679907083,usbl,0.0,2,-10.5018997192,30.6065998077,-0.286199986935,-32.2949981689,0.786499977112,1.88479995728,0.0653000026941,0.0165999997407,2.83579993248,21573.0,-45.0,260.0,0.243100002408
1474477223960575720,642,1474477223603821992,usbl,0.0,2,-9.20829963684,31.0410995483,-1.51460003853,-32.3576011658,0.924899995327,1.66340005398,0.0951000005007,0.024299999699,2.88289999962,21609.0,-44.0,235.0,0.221699997783
1474477225450703739,643,1474477225046386957,usbl,0.0,2,-7.96990013123,31.5354995728,-0.180099993944,-32.4864006042,0.352899998426,1.59730005264,0.0557000003755,0.00279999990016,2.9047999382,21685.0,-44.0,249.0,0.179499998689
1474477226754595894,644,1474477226389898061,usbl,0.0,2,-6.95289993286,31.8222999573,-1.01870000362,-32.5653991699,-0.180500000715,1.22570002079,0.0772999972105,-0.0310999993235,2.91960000992,21726.0,-42.0,192.0,0.123599998653
1474477228163076033,645,1474477227823550939,usbl,0.0,2,-5.94420003891,32.2220993042,0.115000002086,-32.7358016968,-0.591099977493,1.27550005913,0.0364999994636,-0.00240000011399,2.94090008736,21844.0,-42.0,190.0,0.124899998307
1474477230257923810,646,1474477229194432973,usbl,0.0,2,-6.06570005417,32.2724990845,0.352600008249,-32.800201416,-1.25580000877,1.00259995461,0.0113000003621,0.0469000004232,2.91869997978,21893.0,-41.0,149.0,0.139699995518
1474477231354971997,647,1474477230963325977,usbl,0.0,2,-8.95289993286,31.3715991974,-2.18149995804,-32.6222991943,-1.30250000954,1.78450000286,0.118500001729,0.0271000005305,2.82529997826,21798.0,-44.0,224.0,0.131099998951
1474477234150657070,648,1474477233822972059,usbl,0.0,2,-8.10499954224,31.9999008179,0.330500006676,-32.9407997131,-1.78999996185,1.22259998322,0.0239000003785,0.0156999994069,2.8396999836,22008.0,-43.0,186.0,0.150299996138
1474477235656311022,649,1474477235260821104,usbl,0.0,2,-7.02580022812,32.2725982666,0.316399991512,-32.8973999023,-2.39510011673,1.73300004005,0.0408000014722,0.0141000002623,2.85500001907,22020.0,-45.0,219.0,0.139599993825
1474477237054370291,650,1474477236696799993,usbl,0.0,2,-7.90679979324,32.0578994751,-0.601300001144,-32.8483009338,-2.61319994926,2.1779999733,0.0908999964595,-0.0168999992311,2.81870007515,22016.0,-45.0,221.0,0.140200003982
1474477239255375871,651,1474477238937181949,usbl,0.0,2,-4.29769992828,32.3452987671,-0.305900007486,-32.4085006714,-3.42829990387,1.64960002899,0.056899998337,0.0271000005305,2.90529990196,21754.0,-46.0,245.0,0.211700007319
1474477240655099255,652,1474477240335952997,usbl,0.0,2,-5.96220016479,31.8992004395,-0.234400004148,-32.1960983276,-3.48819994926,2.10030007362,0.0658000037074,0.0399999991059,2.85100007057,21635.0,-45.0,228.0,0.21250000596
1474477242052626992,653,1474477241742501974,usbl,0.0,2,-3.99869990349,32.229598999,-0.294099986553,-32.2518997192,-3.66199994087,1.10590004921,0.0419000014663,0.0126000000164,2.90540003777,21652.0,-42.0,215.0,0.246299996972
1474477243556930167,654,1474477243227304935,usbl,0.0,2,-5.0138001442,31.8729991913,-0.0698999986053,-31.9218006134,-3.87459993362,2.6493999958,0.0934000015259,-0.049699999392,2.85989999771,21510.0,-43.0,177.0,0.249699994922
1474477244956417160,655,1474477244636804103,usbl,0.0,2,-7.81510019302,31.0146999359,0.771700024605,-31.6375999451,-4.2811999321,2.07789993286,0.0487000010908,-0.0258000008762,2.757999897,21329.0,-44.0,219.0,0.24469999969
1474477246555637359,656,1474477246219433069,usbl,0.0,2,-4.72289991379,31.4104003906,1.20889997482,-31.3497009277,-4.3734998703,2.90700006485,0.0505999997258,0.0236000008881,2.85540008545,21191.0,-43.0,151.0,0.239500001073
1474477247955415289,657,1474477247637049913,usbl,0.0,2,-4.77580022812,31.0081996918,0.0979000031948,-30.9027004242,-4.85419988632,2.40560007095,0.0720999985933,0.0156999994069,2.83369994164,20916.0,-45.0,170.0,0.281699985266
1474477250054155788,658,1474477249672647953,usbl,0.0,2,-1.93939995766,30.8694000244,1.21239995956,-30.4095001221,-4.95590019226,2.97480010986,0.0544999986887,0.0449000000954,2.92129993439,20636.0,-43.0,143.0,0.315800011158
1474477251653037076,659,1474477251292783975,usbl,0.0,2,-6.6045999527,29.8313007355,-0.412600010633,-30.0487003326,-5.03609991074,2.32629990578,0.0855000019073,0.0287999995053,2.75920009613,20371.0,-43.0,149.0,0.31970000267
1474477254554056961,660,1474477254213301897,usbl,0.0,2,-6.28660011292,29.2670001984,-0.231399998069,-29.5144004822,-4.84140014648,1.26209998131,0.0575999990106,-0.0304000005126,2.76579999924,19957.0,-41.0,165.0,0.324200004339
1474477255957804895,661,1474477255600060939,usbl,0.0,2,-4.54040002823,29.1732997894,1.11489999294,-28.9895992279,-5.1466999054,2.45980000496,0.043299999088,0.0185000002384,2.81259989738,19697.0,-43.0,156.0,0.274800002575
1474477258153116450,662,1474477257762367963,usbl,0.0,2,-0.360700011253,28.9776992798,-0.0408000014722,-28.4379005432,-5.19560003281,2.03299999237,0.0711999982595,0.0370000004768,2.9509999752,19320.0,-41.0,188.0,0.256300002337
1474477259657595558,663,1474477259287746906,usbl,0.0,2,-1.77359998226,28.4650001526,-1.83990001678,-28.1417999268,-4.94029998779,0.6507999897,0.0870999991894,0.00439999997616,2.90580010414,19053.0,-42.0,155.0,0.252000004053
1474477261154281771,664,1474477260750639915,usbl,0.0,2,-2.96050000191,27.9423999786,-0.612600028515,-27.5268001556,-5.62099981308,0.774500012398,0.0461000017822,0.0337000004947,2.83550000191,18737.0,-45.0,191.0,0.251599997282
1474477262555431562,665,1474477262214267969,usbl,0.0,2,0.0190999992192,27.4298992157,1.55579996109,-26.8567008972,-5.52600002289,1.73280000687,0.00650000013411,-0.0284000001848,2.93759989738,18316.0,-41.0,167.0,0.245399996638
1474477263955186778,666,1474477263618182897,usbl,0.0,2,-1.18519997597,27.0058994293,0.61930000782,-26.3796005249,-5.7607998848,1.42760002613,0.0308999996632,-0.0212999992073,2.88150000572,18026.0,-42.0,165.0,0.240500003099
1474477266354373877,667,1474477265986685037,usbl,0.0,2,-2.41619992256,25.7206001282,-2.05520009995,-25.239900589,-5.81220006943,0.883099973202,0.113399997354,0.00559999980032,2.8220000267,17277.0,-42.0,145.0,0.242599993944
1474477267756622586,668,1474477267389508008,usbl,0.0,2,-1.30999994278,25.4046993256,-0.875,-24.7688007355,-5.78499984741,0.960900008678,0.0715999975801,0.0132999997586,2.86109995842,16969.0,-42.0,184.0,0.225899994373
1474477269056005353,669,1474477268709605932,usbl,0.0,2,-2.76430010796,24.822599411,-0.308800011873,-24.2793006897,-5.85489988327,0.370900005102,0.0256999991834,0.0154999997467,2.79430007935,16652.0,-40.0,157.0,0.198500007391
1474477270656585196,670,1474477270269361019,usbl,0.0,2,0.776099979877,24.3323001862,0.402200013399,-23.5359992981,-6.18260002136,0.811399996281,0.0185000002384,0.0513000003994,2.91840004921,16232.0,-41.0,142.0,0.194600000978
1474477272051579775,671,1474477271683121919,usbl,0.0,2,1.18519997597,23.7329006195,0.771700024605,-22.9678001404,-5.71909999847,2.24110007286,0.0621000006795,0.00230000005104,2.94790005684,15850.0,-40.0,166.0,0.217600002885
1474477273557808458,672,1474477273222906112,usbl,0.0,2,-0.581300020218,23.1282997131,-0.136299997568,-22.2024002075,-6.27309989929,1.7256000042,0.0810000002384,-0.0161000005901,2.83979988098,15424.0,-39.0,172.0,0.20870000124
1474477275655469226,673,1474477275253317117,usbl,0.0,2,0.988399982452,22.2987995148,-0.609399974346,-21.3117008209,-6.53700017929,1.2893999815,0.085199996829,0.000300000014249,2.88829994202,14886.0,-43.0,150.0,0.172199994326
1474477276546653720,674,1474477276152846097,usbl,0.0,2,1.23870003223,21.8927001953,1.44130003452,-20.8784008026,-6.42399978638,2.39219999313,0.0439999997616,0.00820000004023,2.90070009232,14650.0,-39.0,193.0,0.171100005507
1474477277957621667,675,1474477277576484918,usbl,0.0,2,2.11209988594,21.4878005981,1.41250002384,-20.5235004425,-6.49720001221,2.17980003357,0.0386000014842,0.0281000006944,2.93619990349,14425.0,-39.0,205.0,0.190699994564
1474477279256200941,676,1474477278878973007,usbl,0.0,2,-0.160099998116,21.302400589,-0.249899998307,-20.2411003113,-6.54960012436,1.13199996948,0.0648000016809,0.0201999992132,2.82220005989,14203.0,-40.0,139.0,0.187600001693
1474477280546097660,677,1474477280209791898,usbl,0.0,2,0.0207000002265,20.9862003326,0.275099992752,-19.7717990875,-6.98369979858,0.895200014114,0.0296999998391,0.0520000010729,2.80529999733,13992.0,-38.0,163.0,0.18219999969
1474477281953884481,678,1474477281640453100,usbl,0.0,2,2.0680000782,20.4550991058,-1.48580002785,-19.3458995819,-7.05649995804,0.914900004864,0.11819999665,0.0100999996066,2.89289999008,13742.0,-39.0,170.0,0.175200000405
1474477283657107951,679,1474477283259258031,usbl,0.0,2,1.10899996758,20.1170005798,-0.789499998093,-18.7588996887,-7.33389997482,0.929899990559,0.0821999981999,-0.0599000006914,2.82130002975,13442.0,-38.0,189.0,0.170699998736
1474477284946995062,680,1474477284624254941,usbl,0.0,2,0.922800004482,20.0387992859,0.632099986076,-18.808599472,-6.9158000946,1.10090005398,0.0225000008941,-0.0195000004023,2.8341999054,13380.0,-44.0,151.0,0.151600003242
1474477286953181568,681,1474477286628593921,usbl,0.0,2,1.92040002346,19.3328990936,-0.337399989367,-18.1275005341,-6.92350006104,1.01059997082,0.075900003314,0.0610999986529,2.87930011749,12954.0,-43.0,151.0,2.87220001221
1474477288653936785,682,1474477288247199058,usbl,0.0,2,0.205500006676,18.8435001373,0.4049000144,-17.6103000641,-6.30609989166,2.32240009308,0.102499999106,0.0311999991536,2.81259989738,12566.0,-41.0,204.0,2.87330007553
1474477290052279343,683,1474477289656502008,usbl,0.0,2,-1.25290000439,18.5904006958,0.923600018024,-17.422000885,-6.41069984436,1.84519994259,0.0494000017643,0.00380000006407,2.72180008888,12437.0,-37.0,230.0,2.87350010872
1474477291653001369,684,1474477291255264997,usbl,0.0,2,0.37239998579,18.2723007202,1.44319999218,-17.3313999176,-5.73449993134,1.68459999561,0.0126999998465,-0.0248000007123,2.84019994736,12222.0,-38.0,193.0,2.87299990654
1474477292953649911,685,1474477292588224887,usbl,0.0,2,0.782899975777,17.9691009521,0.877300024033,-17.1014003754,-5.46929979324,1.37839996815,0.0275999996811,-0.00769999995828,2.87509989738,12005.0,-37.0,160.0,2.88059997559
1474477295357069849,686,1474477295010001897,usbl,0.0,2,-0.56510001421,17.4384994507,-1.12679994106,-16.6047000885,-5.36499977112,1.0909999609,0.126200005412,0.0256999991834,2.79830002785,11656.0,-36.0,193.0,2.87849998474
1474477296854870148,687,1474477296451065063,usbl,0.0,2,-1.40110003948,17.1270008087,-0.96020001173,-16.4937000275,-4.84730005264,0.82380002737,0.10000000149,0.0500999987125,2.77649998665,11474.0,-35.0,143.0,2.88170003891
1474477298155150659,688,1474477297772320032,usbl,0.0,2,0.908900022507,17.190700531,-0.161799997091,-16.6653995514,-4.29689979553,0.419299989939,0.034200001508,0.00769999995828,2.94230008125,11477.0,-36.0,170.0,2.88409996033
1474477299654683805,689,1474477299274570941,usbl,0.0,2,-1.41849994659,17.0967998505,0.391799986362,-16.6539001465,-4.1061000824,0.502799987793,0.00960000045598,-0.0372000001371,2.81590008736,11440.0,-37.0,209.0,2.88689994812
1474477301052318424,690,1474477300717724084,usbl,0.0,2,-1.2431999445,16.9207992554,0.846300005913,-16.559299469,-3.66059994698,0.982400000095,0.00870000012219,-0.00930000003427,2.85010004044,11325.0,-34.0,152.0,2.89109992981
1474477303955365055,691,1474477303640762090,usbl,0.0,2,-2.6305000782,16.0312995911,-1.22099995613,-16.0835990906,-2.33389997482,1.13310003281,0.14280000329,0.023199999705,2.83649992943,10861.0,-36.0,195.0,2.89439988136
1474477304865725515,692,1474477304470922946,usbl,0.0,2,-1.46099996567,16.07970047,-0.854700028896,-16.0433998108,-1.78709995747,0.914399981499,0.109999999404,-0.000300000014249,2.94000005722,10779.0,-35.0,176.0,2.89560008049
1474477306159270753,693,1474477305789649963,usbl,0.0,2,-2.61940002441,16.0123004913,0.454800009727,-16.1060009003,-1.82910001278,0.843699991703,0.0186999998987,0.0346000008285,2.86789989471,10821.0,-35.0,179.0,2.90210008621
1474477307568741815,694,1474477307185497045,usbl,0.0,2,-2.4944999218,16.0291996002,0.833100020885,-16.172000885,-1.31319999695,0.769699990749,-0.00789999961853,0.0251000002027,2.90739989281,10829.0,-34.0,188.0,0.187600001693
1474477308865536330,695,1474477308450174093,usbl,0.0,2,-2.4210999012,15.9158000946,0.742699980736,-16.0662002563,-0.741999983788,1.02590000629,0.0225000008941,-0.030700000003,2.94230008125,10744.0,-33.0,162.0,0.181099995971
1474477310255524640,696,1474477309899293899,usbl,0.0,2,-2.45670008659,15.7979001999,0.157100006938,-15.9686002731,-0.492900013924,0.626100003719,0.0340000018477,-0.0277999993414,2.95519995689,10659.0,-34.0,151.0,0.186100006104
1474477313654087603,697,1474477313278115034,usbl,0.0,2,-5.47930002213,15.4183998108,0.636900007725,-16.3141994476,0.423999994993,1.35070002079,0.0256999991834,0.0584999993443,2.82969999313,10917.0,-37.0,168.0,0.211899995804
1474477314948244622,698,1474477314637238979,usbl,0.0,2,-5.56820011139,15.641699791,0.090300001204,-16.5303993225,0.808700025082,1.33000004292,0.0800999999046,-0.00209999992512,2.84719991684,11069.0,-38.0,163.0,0.213200002909
1474477316655137022,699,1474477316253550052,usbl,0.0,2,-6.89870023727,15.380200386,0.722100019455,-16.7455997467,1.16840004921,1.69860005379,0.0780000016093,-0.0318000018597,2.78399991989,11248.0,-41.0,148.0,0.176200002432
1474477318054512271,700,1474477317660563945,usbl,0.0,2,-4.33860015869,16.6704998016,3.054500103,-17.2098007202,0.943099975586,2.99869990349,0.00209999992512,-0.0208000000566,2.93810009956,11663.0,-35.0,232.0,0.163599997759
1474477320353700106,701,1474477320044225931,usbl,0.0,2,-5.95569992065,16.8262004852,0.547500014305,-17.6909999847,0.787299990654,2.30220007896,0.0931999981403,0.0322999991477,2.84730005264,11905.0,-42.0,173.0,0.166199997067
1474477323146585062,702,1474477322777023077,usbl,0.0,2,-7.96950006485,16.6770992279,2.5053999424,-18.3285007477,1.47969996929,3.1289999485,0.0348999984562,0.00540000014007,2.77489995956,12435.0,-44.0,159.0,0.216100007296
1474477324046407584,703,1474477323651158094,usbl,0.0,2,-5.49879980087,18.0956001282,2.98049998283,-18.7588005066,1.60119998455,3.48040008545,0.0271000005305,0.00209999992512,2.93079996109,12764.0,-41.0,227.0,0.234300002456
1474477325347048933,704,1474477324997771024,usbl,0.0,2,-6.56589984894,17.9995994568,2.15860009193,-18.9244003296,1.62870001793,3.31240010262,0.0662999972701,-0.00520000001416,2.87350010872,12854.0,-44.0,157.0,0.236300006509
1474477326645965724,705,1474477326322710990,usbl,0.0,2,-6.76529979706,18.1615009308,1.87839996815,-19.1854000092,1.39470005035,3.0188999176,0.0529000014067,0.0272000003606,2.85920000076,12981.0,-46.0,158.0,0.238000005484
1474477328757289198,706,1474477328352206945,usbl,0.0,2,-5.8734998703,19.1243000031,2.73169994354,-19.8005008698,2.07520008087,3.36619997025,0.0361000001431,-0.00930000003427,2.94490003586,13461.0,-42.0,180.0,0.234300002456
1474477329547604299,707,1474477329175106048,usbl,0.0,2,-8.88910007477,18.2091999054,2.74379992485,-20.0018997192,2.26449990273,3.59419989586,0.0575999990106,-0.0216000005603,2.79250001907,13632.0,-42.0,164.0,0.253300011158
1474477330955610979,708,1474477330601231098,usbl,0.0,2,4.79570007324,7.99079990387,18.5035991669,-5.76189994812,-6.42729997635,18.8341999054,0.055300001055,0.016799999401,2.93549990654,13812.0,-44.0,180.0,0.254400014877
1474477332350011428,709,1474477332012732982,usbl,0.0,2,-8.47080039978,19.2942008972,1.33369994164,-20.6611995697,2.60640001297,3.48160004616,0.0951000005007,0.0381999984384,2.85479998589,14076.0,-42.0,210.0,0.259400010109
1474477333753568958,710,1474477333408654928,usbl,0.0,2,-6.53100013733,20.5527992249,2.5732998848,-21.3111991882,1.8911999464,3.7351000309,0.0480000004172,0.0275999996811,2.92479991913,14479.0,-48.0,179.0,0.281699985266
1474477335249413646,711,1474477334860018968,usbl,0.0,2,-8.80560016632,20.3148994446,2.92470002174,-21.7481002808,2.96390008926,4.12580013275,0.0522000007331,0.0165999997407,2.86759996414,14889.0,-46.0,148.0,0.280499994755
1474477337249256818,712,1474477336893762111,usbl,0.0,2,-7.66800022125,21.4710006714,4.24770021439,-22.6497993469,2.89520001411,4.05609989166,0.00089999998454,-0.0272000003606,2.92100000381,15461.0,-46.0,210.0,0.271299988031
1474477357448174468,713,1474477357074613094,usbl,0.0,2,-12.8893995285,27.3381004333,-0.203199997544,-29.698600769,4.94859981537,2.6563000679,0.0864000022411,0.0388999991119,2.86779999733,20150.0,-50.0,159.0,0.253800004721
1474477358849492937,714,1474477358462572097,usbl,0.0,2,-12.1208000183,27.8810997009,-0.684599995613,-29.9374008179,4.69490003586,2.53880000114,0.102799996734,0.0296999998391,2.88820004463,20273.0,-44.0,238.0,0.246099993587
1474477360848580460,715,1474477359819145917,usbl,0.0,2,-11.4041996002,28.6828994751,0.0930000022054,-30.5163002014,4.07310009003,2.22140002251,0.0667999982834,0.0186999998987,2.89619994164,20578.0,-42.0,250.0,0.239899992943
1474477362149772523,716,1474477361749752044,usbl,0.0,2,-10.432100296,29.3169994354,2.04670000076,-30.8815002441,3.66470003128,2.32520008087,0.0153999999166,-0.0164000000805,2.91630005836,20790.0,-43.0,228.0,0.224199995399
1474477363442980089,717,1474477363142095088,usbl,0.0,2,-12.3987998962,28.7749004364,1.1740000248,-31.0736999512,3.53080010414,2.24950003624,0.023199999705,0.0329999998212,2.84940004349,20903.0,-43.0,230.0,0.222499996424
1474477364951622489,718,1474477364563261032,usbl,0.0,2,-10.6644001007,29.64220047,0.217999994755,-31.2789001465,3.16140007973,2.01929998398,0.0627999976277,-0.00559999980032,2.89590001106,21002.0,-46.0,211.0,0.218299999833
1474477366648672269,719,1474477366280841112,usbl,0.0,2,-12.3734998703,29.1382007599,-0.239600002766,-31.5027999878,2.57380008698,1.77400004864,0.0634000003338,0.0136000001803,2.82170009613,21105.0,-44.0,244.0,0.183400005102
1474477367951743197,720,1474477367621645927,usbl,0.0,2,-12.5911998749,29.1004009247,-1.05139994621,-31.570400238,2.57669997215,1.77419996262,0.0866999998689,0.0239000003785,2.81559991837,21150.0,-42.0,193.0,0.175300002098
1474477370058761441,721,1474477369697676897,usbl,0.0,2,-9.70800018311,30.3094005585,-0.728399991989,-31.7520999908,1.95700001717,1.18789994717,0.0584999993443,0.0148000000045,2.89359998703,21223.0,-42.0,160.0,0.190799996257
