%time,field.header.seq,field.header.stamp,field.header.frame_id,field.header_dvl,field.date,field.salinity,field.temperature,field.depth,field.sound_speed,field.test,field.wi_x_axis,field.wi_y_axis,field.wi_z_axis,field.wi_error,field.wi_status,field.bi_x_axis,field.bi_y_axis,field.bi_z_axis,field.bi_error,field.bi_status,field.ws_transverse,field.ws_longitudinal,field.ws_normal,field.ws_status,field.bs_transverse,field.bs_longitudinal,field.bs_normal,field.bs_status,field.we_east,field.we_north,field.we_upwards,field.we_status,field.be_east,field.be_north,field.be_upwards,field.be_status,field.wd_east,field.wd_north,field.wd_upwards,field.wd_range,field.wd_time,field.bd_east,field.bd_north,field.bd_upwards,field.bd_range,field.bd_time,field.raw_data
1474477155532021105,513,1474477155531291995,dvl,:BI,04011708445895,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.252,0.166,0.031,-0.009,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-250.41,242.53,13.69,2.35,0.0,:BI,  -252,  +166,   +31,    -9,A

1474477155944676069,514,1474477155949836006,dvl,:BI,04011708445937,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.284,0.213,0.088,-0.005,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-250.51,242.6,13.68,2.39,0.0,:BI,  -284,  +213,   +88,    -5,A

1474477156367311071,515,1474477156370292266,dvl,:BI,04011708445979,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.318,0.271,0.079,-0.004,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-250.62,242.68,13.68,2.42,0.0,:BI,  -318,  +271,   +79,    -4,A

1474477156790017829,516,1474477156792430774,dvl,:BI,04011708450021,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.309,0.317,0.052,0.003,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-250.73,242.77,13.7,2.51,0.0,:BI,  -309,  +317,   +52,    +3,A

1474477157212926875,517,1474477157213582746,dvl,:BI,04011708450063,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.251,0.316,0.009,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-250.84,242.87,13.71,2.51,0.0,:BI,  -251,  +316,    +9,    +0,A

1474477157635612036,518,1474477157634407140,dvl,:BI,04011708450105,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.196,0.26,-0.06,0.006,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-250.96,242.97,13.72,2.49,0.0,:BI,  -196,  +260,   -60,    +6,A

1474477158048270855,519,1474477158054323583,dvl,:BI,04011708450147,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.145,0.196,-0.125,0.005,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-251.06,243.08,13.72,2.49,0.0,:BI,  -145,  +196,  -125,    +5,A

1474477158471028035,520,1474477158473564407,dvl,:BI,04011708450189,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.148,0.17,-0.129,0.0,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-251.16,243.18,13.71,2.42,0.0,:BI,  -148,  +170,  -129,    +0,A

1474477158894277803,521,1474477158892758226,dvl,:BI,04011708450231,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.179,0.163,-0.05,-0.007,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-251.24,243.27,13.69,2.43,0.0,:BI,  -179,  +163,   -50,    -7,A

1474477159306782300,522,1474477159311009524,dvl,:BI,04011708450273,1.0,15.0,0.1,1481.0,0,-32.768,-32.768,-32.768,-32.768,V,-0.246,0.181,0.069,-0.008,A,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-251.33,243.36,13.67,2.38,0.0,:BI,  -246,  +181,   +69,    -8,A

