%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1474477151887663732,1563,1474477151894644021,sparus2,0.000711531098934,0.150128384365,0.547419713167,0.823281616197,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.00332565261522,-0.0220835198145,0.0290614280829,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.342904717299,-0.65235006906,-9.50621158188,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477151998499031,1564,1474477151999646902,sparus2,-0.000143237925288,0.148459414555,0.548620288415,0.822785245889,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0326715732717,-0.0041985034212,0.0209162918142,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0255319194402,-1.1723818737,-9.5992738815,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477152089043263,1565,1474477152095738887,sparus2,-0.00269930134204,0.145604941406,0.549875459145,0.822452973878,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0783515845306,-0.0131090595636,0.0187989154032,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.463956040547,-0.874001341236,-10.1718493841,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477152189564989,1566,1474477152193671941,sparus2,-0.00607010313028,0.141566976261,0.551353836421,0.822150163987,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.103771404791,-0.0181669459271,0.0210032936245,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.362422090051,-0.712477834239,-9.80423789823,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477152290278256,1567,1474477152295806884,sparus2,-0.0103126346795,0.137729979307,0.553220939585,0.821505139589,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.112882281568,-0.0086631513174,0.0249767604932,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0815750827476,-0.772015381267,-10.0051622262,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477152390914654,1568,1474477152393892049,sparus2,-0.0135480765956,0.134820921035,0.554684749944,0.820953468262,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0899575286141,-0.000179320256426,0.0231501544837,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.325588557457,-0.866486866137,-9.73468687179,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477152481452168,1569,1474477152490360021,sparus2,-0.0164272581433,0.132034412088,0.556409642887,0.82018617918,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0835164502131,-0.000539759812205,0.0306850769605,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0737476477374,-0.588113190803,-9.76934231958,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477152592097093,1570,1474477152594306945,sparus2,-0.0185069511849,0.130407298029,0.557843879087,0.819427627032,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0529110845844,0.00923049066831,0.0289244787676,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.195939418281,-0.324788722819,-9.75870569866,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477152682624645,1571,1474477152692043066,sparus2,-0.020591959529,0.129255874537,0.559443262466,0.818469380113,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0480264268501,0.0188064565526,0.0314013370509,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.135366486585,-0.420505135435,-9.80363498705,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477152793335965,1572,1474477152794464111,sparus2,-0.0232579629222,0.127401887118,0.561161498862,0.817511833868,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0671088644692,0.0125759711499,0.0333615249877,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.154251750324,-0.455793600669,-9.728396408,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477152884039758,1573,1474477152886867046,sparus2,-0.0251999116326,0.125456924159,0.56299452627,0.816494144514,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.057155008573,0.00521759454336,0.0369096264883,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.282434523214,-0.181444800462,-9.75038854387,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477152984585390,1574,1474477152988831043,sparus2,-0.0275137721917,0.124032102552,0.564477567968,0.815612717616,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0548818139811,0.00963445240745,0.0288698233996,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.176882577596,0.0419664734018,-9.54605581933,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477153085189168,1575,1474477153085556030,sparus2,-0.0287617189762,0.122579175129,0.566049586579,0.814699315625,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0420694744212,0.00498047358675,0.0305056087902,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.291076108883,-0.917739360282,-9.76060067497,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477153175729132,1576,1474477153184369087,sparus2,-0.0294296186887,0.121659650631,0.567325658929,0.813925318241,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0196546372075,0.00731199160216,0.0290738603989,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.294188947276,0.29988566692,-9.68635489936,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477153276338909,1577,1474477153279980897,sparus2,-0.0298258505881,0.121376185137,0.568180071429,0.81335702293,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0118123871699,0.0069013605272,0.0200416412329,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.00972975449516,-0.559534744522,-9.53522658878,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477153376939329,1578,1474477153384506940,sparus2,-0.0295189282626,0.12147329825,0.568999867733,0.812780426196,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.00629436869607,0.0116705638374,0.0190988225478,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.256590389483,-0.360753682602,-9.68773723949,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477153477696997,1579,1474477153482228994,sparus2,-0.0287844690698,0.122473671357,0.569511388877,0.81229824086,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0234403139265,0.0164244171441,0.0143405909056,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.670053390199,-0.565193009088,-10.008960155,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477153578215480,1580,1474477153578182935,sparus2,-0.0271098201577,0.124251170389,0.569637882994,0.811997159211,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0500067093935,0.0247163558142,0.00815913079477,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.382197637637,-0.705644283362,-9.76929366876,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477153678855922,1581,1474477153680563926,sparus2,-0.025551541173,0.126943848033,0.569274446115,0.8118860654,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0576389667772,0.0326823700571,-0.00033421187625,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.406391919443,-0.284067184746,-10.0273460671,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477153769464450,1582,1474477153778053998,sparus2,-0.024075329039,0.129889455871,0.568497696979,0.812009529694,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0628518875321,0.0386422664825,-0.00973402879331,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.274222951151,-0.365275888259,-10.009741168,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477153880286960,1583,1474477153878712892,sparus2,-0.0236980222121,0.131844682411,0.56765029378,0.812298299539,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0353356277563,0.0394550694019,-0.0133509617574,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.128077707821,-0.147387075178,-9.69650622553,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477153980930874,1584,1474477153985829114,sparus2,-0.0230635659942,0.134161713276,0.566747461284,0.812567549034,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0422476728662,0.0425262152853,-0.0155409244614,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.152318098499,-0.376257038703,-9.90578121677,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477154071692298,1585,1474477154078624963,sparus2,-0.0227488801546,0.136032720828,0.565582732422,0.81307672461,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0354105675867,0.0394012913546,-0.0223528384456,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0481079547049,-0.102224279398,-9.9016815826,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477154172358169,1586,1474477154175543069,sparus2,-0.0230965541084,0.137260633635,0.564871634569,0.813354845133,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0149240936317,0.0378988590632,-0.0160345366827,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.174730106336,-0.300729968455,-9.65483402878,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477154273165213,1587,1474477154273026943,sparus2,-0.0248581460434,0.136936054809,0.564422292611,0.813669506048,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0287842733707,0.0277902808842,-0.0167810136941,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0456836155841,-0.528029925531,-9.76326392068,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477154373822374,1588,1474477154375101089,sparus2,-0.0278659709851,0.135490571709,0.564019283386,0.81409338568,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0594076927873,0.0215731032298,-0.0194727670958,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0712981314569,-0.403215563018,-9.86298045897,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477154474486032,1589,1474477154474554061,sparus2,-0.0309097053618,0.133880926312,0.563887352147,0.814341170378,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0645346605184,0.0206694186615,-0.0139570360898,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0149761463191,-0.279450773341,-9.72229066767,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477154565038280,1590,1474477154569331884,sparus2,-0.0334922425195,0.132803881509,0.563999741043,0.814337577943,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0527421410778,0.0253065680696,-0.00492116140873,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0295219041276,-0.163115290817,-9.84724414433,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477154665637348,1591,1474477154674477100,sparus2,-0.0354740277615,0.131659847723,0.564402027064,0.814160690342,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0416620022008,0.0161279570379,0.00296452609132,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0598193878867,-0.180151485002,-9.96449707061,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477154766836416,1592,1474477154769490957,sparus2,-0.0372702049598,0.130414072999,0.565032271643,0.813843740154,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0427491133257,0.0130793723797,0.010307722273,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.165512653816,0.0147008234715,-9.91510464319,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477154867481432,1593,1474477154869555950,sparus2,-0.0387013998832,0.129583584562,0.56570042799,0.813445340531,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0328524474382,0.0148255933847,0.0140357541187,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.375395062243,-0.152765026566,-9.92787741086,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477154968223217,1594,1474477154966625928,sparus2,-0.0393680573871,0.128902605084,0.56664196996,0.812866011308,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0182454048939,0.0107296311756,0.0200004409189,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0528788106689,-0.0617906516654,-9.75412625728,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477155069026489,1595,1474477155067125082,sparus2,-0.0394603968754,0.128449170025,0.567856775713,0.812085198779,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.00695616075446,0.00658950908414,0.0288911151246,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.206581588794,-0.0561144340103,-9.90680181616,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477155159624211,1596,1474477155165812015,sparus2,-0.0395275732742,0.128107107491,0.569028615957,0.811315335849,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.00616456790742,0.00820212444857,0.0289485185141,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.228506721967,-0.220213618192,-9.82847572661,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477155260294994,1597,1474477155261812925,sparus2,-0.0387350194078,0.128625152703,0.57019664591,0.810451080175,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.018626377968,0.0127611783831,0.0341857703417,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.279390477917,-0.135311851992,-9.74892458895,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477155360959868,1598,1474477155363954067,sparus2,-0.0373846107734,0.129113573431,0.571193745073,0.809734389552,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.027569717227,0.00616719925414,0.0281516274181,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.045254040954,-0.0381731763838,-9.68968181618,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477155461580808,1599,1474477155461855888,sparus2,-0.0354790640961,0.12979750349,0.572006053881,0.809137144384,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0416963919534,0.00202484769401,0.0294446674077,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.280152669843,0.203661092553,-9.83419837183,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477155562183193,1600,1474477155560230016,sparus2,-0.0334505363863,0.13004972404,0.572746473866,0.808659141769,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0385214724766,-0.00654077677767,0.0253485076537,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.175010401667,0.000943225324291,-9.80514156073,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477155652771382,1601,1474477155657067060,sparus2,-0.0311710128092,0.130563135962,0.573262504482,0.808301760757,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0466367166942,-0.00593492766529,0.022678273802,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.30613160273,0.0646343853358,-9.87342636938,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477155753440019,1602,1474477155759347915,sparus2,-0.0283644124631,0.130968064829,0.574084172718,0.80775626815,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0497996121801,-0.0130912895695,0.0292316300311,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.293914068991,-0.196363951828,-9.74102557688,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477155854097710,1603,1474477155857151031,sparus2,-0.0246968491461,0.132020780736,0.57428552141,0.807562207508,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0765371602325,-0.0133576394242,0.0188441327106,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.200303537644,-0.170500098062,-9.82093949486,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477155954743504,1604,1474477155957681894,sparus2,-0.0208957111047,0.133304480183,0.574317086056,0.807436170533,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0806639950968,-0.0109439416876,0.0147869377861,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.160161077684,-0.204349930959,-9.82954343772,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477156055400379,1605,1474477156058070898,sparus2,-0.017345490977,0.134420199429,0.574807664447,0.806986054911,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0718050297651,-0.0101966884459,0.0247837262586,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.177134185038,-0.450299658579,-9.72800628625,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477156145973300,1606,1474477156155226945,sparus2,-0.0142752148863,0.135049373223,0.575210423722,0.806654110182,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0612690207023,-0.0126238317322,0.0196954911712,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.00989416850009,-0.417937177924,-9.84048806607,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477156246595920,1607,1474477156252250909,sparus2,-0.0117458822682,0.135703727183,0.575327332062,0.806501700966,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0502136296855,-0.0124915840935,0.0104254586881,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0361040618341,-0.953151147764,-9.54469279944,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477156347169518,1608,1474477156349780082,sparus2,-0.00953106165181,0.13620235552,0.575777965144,0.80612518387,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0426324883574,-0.0110069877131,0.0182169970047,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0393722912132,-0.830149216197,-9.55093551698,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477156447853193,1609,1474477156451337099,sparus2,-0.0079704909094,0.135826524791,0.57599044163,0.806053743611,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0266985788787,-0.00963674492665,0.00689955174976,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.491376949677,-0.038127092733,-9.92598701752,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477156548491234,1610,1474477156549719095,sparus2,-0.00699101068016,0.135461770109,0.57671396619,0.805606750102,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0127380905744,-0.00392154562621,0.0187105285067,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.154844681088,-0.877004952542,-9.80533222623,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477156649103952,1611,1474477156648127079,sparus2,-0.00679004257306,0.135054038739,0.577346088622,0.805224065646,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.00175917866992,-0.00170332437186,0.0148194152735,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.229073673365,-0.82197303215,-9.53959999733,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1474477156749763585,1612,1474477156750663042,sparus2,-0.00736134734212,0.133203342641,0.578020778044,0.805043266057,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.0244687719968,-0.00954662429898,0.0123747885206,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.27183410856,0.168155697131,-9.61577039486,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
